0
0
0
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.03
0.15
0.83
1.43
1.6
1.6
1.6
1.61
1.63
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.64
1.67
1.68
1.7
1.7
1.71
1.71
1.79
1.82
1.83
1.83
1.83
1.83
1.83
1.83
1.83
1.83
1.83
1.83
1.83
1.83
1.83
1.83
1.83
1.83
1.83
1.83
1.83
1.83
1.83
1.83
1.83
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.85
1.86
1.86
1.86
1.86
1.86
1.86
1.86
1.86
1.86
1.86
1.86
1.86
1.86
1.88
1.88
1.88
1.88
1.88
1.88
1.88
1.88
1.88
1.88
1.88
1.88
1.88
1.88
1.89
1.89
1.89
1.89
1.91
1.91
1.91
1.91
1.91
1.91
1.91
1.91
1.91
1.91
1.91
1.92
1.92
1.92
1.92
1.92
1.94
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2.01
2.01
2.04
2.04
2.04
2.04
2.04
2.1
2.16
2.18
2.18
2.18
2.18
2.18
2.22
2.4
2.46
2.46
2.46
2.46
2.48
2.61
3.21
3.55
3.77
3.8
4.28
4.43
4.47
4.47
4.49
4.49
4.49
4.49
4.49
4.49
4.49
4.49
4.49
4.5
4.61
4.74
5.47
5.47
5.47
5.47
5.47
5.47
5.77
5.77
6.07
6.07
6.07
6.07
6.22
6.22
6.22
6.22
6.22
6.29
6.29
6.29
6.43
6.96
7.56
7.86
7.93
7.93
7.93
7.93
7.93
7.93
7.93
7.93
7.93
7.93
7.93
7.93
8.01
8.01
8.16
8.16
8.17
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.23
8.25
8.26
8.26
8.27
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
9.05
9.5
9.5
9.5
9.5
9.5
9.5
9.5
9.5
9.5
9.5
9.5
9.5
9.5
9.5
9.5
9.5
9.5
9.5
9.5
9.5
9.5
9.5
9.5
9.56
9.8
9.94
10.09
10.84
11.14
11.14
11.14
11.29
11.29
11.29
11.35
11.44
11.58
11.58
11.73
11.73
11.73
11.73
11.73
11.73
11.73
11.73
11.73
11.73
11.73
11.73
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
