2013 Lower Weather Meterological Hourly Data (Summary),,,,,,,,
,,,,,,,,
Reference Dataset with the following format:,,,,,,,,
,"[Year of data collection] Meteorological data from Dry Creek Experimental Watershed. Watershed Process Research Group, Boise State University",,,,,,,
, URL: earth.boisestate.edu/drycreek. Multi-paged. [month and day of data download].,,,,,,,
,,,,,,,,
,,,,,,,,
,Column.Variable-units| Description,,,,,,,
,1. DateTime| Time stamp of variable collection time [MM/DD/YY  hr:mm],,,,,,,
,2. Precipitation-mm| Cumulative Shielded Rain gage Depth [mm],,,,,,,
,"3. AirTemperature-C| Air Temperature at 2m above ground, Averaged [C]",,,,,,,
,"4. SolarRadiation-Watts/m2| Solar Radiation, Averaged [Watts/m2]",,,,,,,
,"5. Net Radiation-Watts/m2| Net Radiation, Averaged [Watts/m2]",,,,,,,
,"6. Relative Humidity-%| Relative Humidity at 2m above ground , Averaged [%]",,,,,,,
,7. Wind Direction-Degree| Mean Resultant Wind Direction at 2m above ground [Degree],,,,,,,
,"8. Wind Speed-m/s| Wind Speed at 2m above ground, Averaged [m/s]",,,,,,,
,"9.Snow Depth-cm| Filtered depth of snow above ground, Acoustic Sensor [cm]",,,,,,,
,Note: -6999 denotes missing data,,,,,,,
,,,,,,,,
DateTime,Precipitation-mm,AirTemperature-C,SolarRadiation-Watts/m2,NetRadiation-Watts/m2,RelativeHumidity-%,WindDirection-Degree,WindSpeed-m/s,SnowDepth-cm
4/3/2013 0:00,79.4,10.5,0,-51.3,41.92,80.6,4.41,-6999
4/3/2013 1:00,79.4,9,0,-51.09,47.18,68.8,6.88,-6999
4/3/2013 2:00,79.4,8.9,0,-50.03,48.65,77.2,6.36,-6999
4/3/2013 3:00,79.4,8.3,0,-41.1,51.92,78.2,4.9,-6999
4/3/2013 4:00,79.4,7.8,0,-44.08,54.36,77.7,4.5,-6999
4/3/2013 5:00,79.4,7.8,0,-45.79,54.63,90.8,4.42,-6999
4/3/2013 6:00,79.4,7.8,0,-17.68,54.75,76.2,4.66,-6999
4/3/2013 7:00,79.4,8.5,21.34,-0.85,52.93,63.9,4.8,-6999
4/3/2013 8:00,79.4,9.1,85,27.68,53.46,77.9,2.5,-6999
4/3/2013 9:00,79.4,11.8,406,282.4,47.13,101.2,1.18,-6999
4/3/2013 10:00,79.4,13.1,562.5,340.5,47.34,220.8,4.05,-6999
4/3/2013 11:00,79.4,15,629.4,401.8,43.31,231.7,1.95,-6999
4/3/2013 12:00,79.4,16.2,747,476.8,39.89,236.4,3.95,-6999
4/3/2013 13:00,79.4,17,792,498.2,37.35,240.4,4.31,-6999
4/3/2013 14:00,79.4,17.8,753,456.9,35.1,232.6,4.63,-6999
4/3/2013 15:00,79.4,18,644.6,344.2,34.33,268.6,4.53,-6999
4/3/2013 16:00,79.4,18.2,416.6,135.1,33.96,281,5.95,-6999
4/3/2013 17:00,79.4,17.7,241.9,52.29,34.66,263.4,5.1,-6999
4/3/2013 18:00,79.4,17.7,164.3,27.42,33.3,281.8,3.22,-6999
4/3/2013 19:00,79.4,16.5,17.36,-50.82,37.05,30.6,6.18,-6999
4/3/2013 20:00,79.4,14.2,0,-48.29,44.04,56.4,7.48,-6999
4/3/2013 21:00,79.4,13.2,0,-45.74,44.99,52.2,8.94,-6999
4/3/2013 22:00,79.4,12.8,0,-39.79,45.18,57.4,8.48,-6999
4/3/2013 23:00,79.4,12.4,0,-37.66,46.51,53.6,8.5,-6999
4/4/2013 0:00,79.4,12.6,0,-41.5,46.06,62.1,7.6,-6999
4/4/2013 1:00,79.4,12.4,0,-43.63,47.76,92.5,5.31,-6999
4/4/2013 2:00,79.4,12.6,0,-45.33,47.28,108.5,5.9,-6999
4/4/2013 3:00,79.4,12.4,0,-47.03,48.38,111.4,5.83,-6999
4/4/2013 4:00,79.4,12.7,0,-29.79,46.89,111.3,5.87,-6999
4/4/2013 5:00,79.4,13.8,0,-32.13,42.42,100.3,4.98,-6999
4/4/2013 6:00,79.4,14.6,0,-29.14,39.07,111.5,6.69,-6999
4/4/2013 7:00,79.4,15.3,28.2,-5.32,36.44,107.3,11.67,-6999
4/4/2013 8:00,79.4,15.7,81,23.61,35.13,108.9,13.44,-6999
4/4/2013 9:00,79.4,16.2,235.8,132.7,33.63,115.7,10.88,-6999
4/4/2013 10:00,79.4,17.1,410,276.8,32.08,128.2,9.72,-6999
4/4/2013 11:00,79.4,18.2,390.5,171.5,33.01,188.8,7.1,-6999
4/4/2013 12:00,79.4,17.2,294.6,148.2,40.31,224.2,3.18,-6999
4/4/2013 13:00,79.4,17.5,272.8,94.2,40.82,241.6,4.9,-6999
4/4/2013 14:00,79.4,15.2,103.4,21.05,48.55,246.2,10.95,-6999
4/4/2013 15:00,79.4,13.9,205,73,53.22,36.8,5.87,-6999
4/4/2013 16:00,79.4,15.3,252.2,59.13,49.33,51.5,7.92,-6999
4/4/2013 17:00,79.4,16.2,232.6,231.1,43.23,127.1,5.01,-6999
4/4/2013 18:00,79.4,17,125.7,-10.21,38.67,152.8,5.41,-6999
4/4/2013 19:00,79.4,15.5,3.62,-14.25,44,119.8,4.73,-6999
4/4/2013 20:00,79.4,12.4,0,-16.81,64.5,357.9,11.3,-6999
4/4/2013 21:00,79.4,12.1,0,-14.68,65.24,47.8,8.49,-6999
4/4/2013 22:00,79.4,11.9,0,-15.53,64.32,67.9,5.44,-6999
4/4/2013 23:00,79.4,12.4,0,-16.39,59.61,284.5,3.87,-6999
4/5/2013 0:00,79.4,12.3,0,-26.17,58.7,289.5,5.49,-6999
4/5/2013 1:00,79.4,11.7,0,-15.54,59.37,264.5,4.6,-6999
4/5/2013 2:00,79.4,11.1,0,-11.71,62.42,295.4,4.28,-6999
4/5/2013 3:00,79.4,10.2,0,-78.1,68.94,244.7,7.68,-6999
4/5/2013 4:00,79.5,8.1,0,-20.65,78.6,315.6,4.11,-6999
4/5/2013 5:00,79.5,8.4,0,-14.27,74.6,324.4,5.07,-6999
4/5/2013 6:00,81,7,0,-25.34,86.4,205.3,5.38,-6999
4/5/2013 7:00,82.6,5.8,2.98,-8.31,91.9,228.2,1.97,-6999
4/5/2013 8:00,83.2,5.6,44.14,-4.05,93.8,122.6,2.39,-6999
4/5/2013 9:00,83.2,6.6,211.5,46.64,87.9,63.3,1.73,-6999
4/5/2013 10:00,83.2,7.5,623.3,193.2,80.8,214.2,3.42,-6999
4/5/2013 11:00,83.2,9.1,600.5,421.6,71.6,234.9,5.31,-6999
4/5/2013 12:00,83.2,10.6,550.9,231.7,59.88,223.4,7.84,-6999
4/5/2013 13:00,83.2,10.9,779,213.8,55.68,232.1,6.56,-6999
4/5/2013 14:00,83.2,12,493.9,520.3,45.62,221.9,7.59,-6999
4/5/2013 15:00,83.2,12.7,258,214.2,40.75,247.6,6.28,-6999
4/5/2013 16:00,83.2,13.5,412.6,84,36.14,233.7,7.76,-6999
4/5/2013 17:00,83.2,13.1,352.9,160.6,36.31,278.4,6.12,-6999
4/5/2013 18:00,83.2,13.1,196.8,67.43,35.35,291.9,3.3,-6999
4/5/2013 19:00,83.2,12.4,19.66,-53.82,40.69,54.9,2.42,-6999
4/5/2013 20:00,83.2,9.6,0,-51.72,54.23,53,8.39,-6999
4/5/2013 21:00,83.3,8.6,0,-51.52,55.39,49.6,9.44,-6999
4/5/2013 22:00,83.3,8.7,0,-40.24,53.02,50.9,9.77,-6999
4/5/2013 23:00,83.3,8.9,0,-16.39,52.56,59.5,7.86,-6999
4/6/2013 0:00,83.3,9.1,0,-20.65,54.16,68.3,4.25,-6999
4/6/2013 1:00,83.4,9.5,0,-50.45,53.02,92.2,1.33,-6999
4/6/2013 2:00,83.6,8.7,0,-65.78,62.96,154.6,0.69,-6999
4/6/2013 3:00,83.7,7.7,0,-44.08,77,98,4.02,-6999
4/6/2013 4:00,83.7,7,0,-48.56,83.8,71.8,3.97,-6999
4/6/2013 5:00,83.8,6.7,0,-51.75,87,74.9,3.24,-6999
4/6/2013 6:00,83.9,6.8,0,-40.25,85.2,66.8,3.62,-6999
4/6/2013 7:00,83.9,6.9,27.67,-23.21,83.2,84.1,2.56,-6999
4/6/2013 8:00,83.9,7.1,128.3,38.97,82.6,43.9,4.88,-6999
4/6/2013 9:00,83.9,8.9,112.6,-15.54,66.78,203,3.51,-6999
4/6/2013 10:00,84,8.6,190.2,57.69,74.8,212.5,2.48,-6999
4/6/2013 11:00,84.3,8,297.4,44.7,81,197.9,4.36,-6999
4/6/2013 12:00,84.4,7.8,177.4,19.8,83.9,184.3,6.07,-6999
4/6/2013 13:00,84.4,8.1,249.6,103.2,74.6,198,6.17,-6999
4/6/2013 14:00,84.4,8.8,264.6,32.99,68.53,210.9,2.71,-6999
4/6/2013 15:00,84.4,8.1,475.8,273.7,73.8,174.3,5.42,-6999
4/6/2013 16:00,84.4,9.7,292,128.3,67.34,201.6,2.22,-6999
4/6/2013 17:00,84.4,9.9,260.5,76,62.13,204.9,3.27,-6999
4/6/2013 18:00,84.4,10.2,201.9,40.86,64.06,210.5,4.08,-6999
4/6/2013 19:00,84.4,9.9,23.86,-54.27,64.1,220.7,4.06,-6999
4/6/2013 20:00,84.4,7.8,0,-44.07,72.7,130.7,3.21,-6999
4/6/2013 21:00,84.5,7,0,-28.32,74,64.4,3.58,-6999
4/6/2013 22:00,84.5,7.9,0,-18.1,68.63,76.3,1.24,-6999
4/6/2013 23:00,84.6,7.1,0,-30.03,81.3,202.2,2.56,-6999
4/7/2013 0:00,86.5,6.2,0,-7.03,93.1,189,2.09,-6999
4/7/2013 1:00,88.2,5.5,0,-7.45,100,198.4,3.91,-6999
4/7/2013 2:00,89.8,5.3,0,-20.23,100,152.5,2.53,-6999
4/7/2013 3:00,90.2,5.2,0,-24.07,96.8,72,4.56,-6999
4/7/2013 4:00,90.4,5.1,0,-21.94,94.3,67.2,5.77,-6999
4/7/2013 5:00,91.3,5.4,0,-47.93,92.3,108.6,4.79,-6999
4/7/2013 6:00,91.5,5.8,0,-69.23,88.8,152.7,4.48,-6999
4/7/2013 7:00,91.5,6.1,27.36,-47.72,84,136.7,5.33,-6999
4/7/2013 8:00,91.5,7.3,43.07,-48.56,76.2,163.5,8.89,-6999
4/7/2013 9:00,91.5,7.7,131.8,1.92,72.2,166,7.66,-6999
4/7/2013 10:00,91.5,8.6,89.6,-17.67,68.21,177.8,5.95,-6999
4/7/2013 11:00,91.6,8.9,331.3,120.5,68.19,187.9,7.95,-6999
4/7/2013 12:00,92.3,8.8,59.53,18.52,62.35,200.1,12.79,-6999
4/7/2013 13:00,92.5,7.5,475.5,340.9,66.86,193,9.1,-6999
4/7/2013 14:00,93.2,7.5,55.63,15.12,66.47,203.2,10.72,-6999
4/7/2013 15:00,94,5.9,382.4,94.6,80.1,61.2,4.06,-6999
4/7/2013 16:00,94,8.8,588.3,537.5,65.56,136.6,3.33,-6999
4/7/2013 17:00,95.3,8.6,344.7,100,62.97,200.2,3.1,-6999
4/7/2013 18:00,95.9,7.3,16.26,-15.12,71.8,172.4,4.35,-6999
4/7/2013 19:00,96.1,5.9,7.76,-93.5,77.2,345.4,5.46,-6999
4/7/2013 20:00,96.2,5,0,-61.14,74.8,29.9,11.26,-6999
4/7/2013 21:00,96.3,5.4,0,-36.86,63.27,309.3,6.62,-6999
4/7/2013 22:00,96.3,4.8,0,-38.99,68.29,10.3,7.18,-6999
4/7/2013 23:00,96.3,3.1,0,-44.96,76.8,67.3,4.47,-6999
4/8/2013 0:00,96.3,2.6,0,-49.23,75.7,94.4,1.75,-6999
4/8/2013 1:00,96.3,1.5,0,-50.94,81,93.1,1.91,-6999
4/8/2013 2:00,96.3,0.6,0,-58.2,83.3,120.1,1.66,-6999
4/8/2013 3:00,96.3,-0.3,0,-59.49,87.6,156.9,1.86,-6999
4/8/2013 4:00,96.3,-1.1,0,-65.47,93,149.8,1.35,-6999
4/8/2013 5:00,96.3,-1,0,-60.78,93.8,166.4,3.01,-6999
4/8/2013 6:00,96.3,-0.3,0.02,-58.64,87.8,245,7.47,-6999
4/8/2013 7:00,96.3,0.4,34.87,-16.42,80.4,239,8.02,-6999
4/8/2013 8:00,96.3,1.4,222.5,94,74.6,243.3,11.38,-6999
4/8/2013 9:00,96.3,3.1,435.8,281.9,69.56,249.9,10.24,-6999
4/8/2013 10:00,96.3,4.4,415.4,368.2,63.76,263.3,13.49,-6999
4/8/2013 11:00,96.3,5.2,750,451.3,57.76,272.8,18.41,-6999
4/8/2013 12:00,96.3,6.5,616,353.6,53.36,270.2,19.85,-6999
4/8/2013 13:00,96.3,7.5,902,498.3,47.85,275.4,20.21,-6999
4/8/2013 14:00,96.3,8.4,686.1,170.9,43.99,271.2,21.79,-6999
4/8/2013 15:00,96.3,9,736,382.7,41.61,271.9,23.87,-6999
4/8/2013 16:00,96.3,9.4,612.2,191.3,37.28,292.1,22.87,-6999
4/8/2013 17:00,96.3,9.5,412,181.1,34.38,282,23.55,-6999
4/8/2013 18:00,96.3,9,162.6,-2.55,34.73,312.8,22.11,-6999
4/8/2013 19:00,96.3,7.9,24.79,-54.28,39.38,292.6,23.18,-6999
4/8/2013 20:00,96.3,6.3,0,-62.18,44.51,313.6,19.41,-6999
4/8/2013 21:00,96.3,4.9,0,-67.95,50.9,316.8,13.65,-6999
4/8/2013 22:00,96.3,4,0,-68.82,54.44,316.9,8.59,-6999
4/8/2013 23:00,96.3,3.4,0,-62.43,55.5,300.5,6.64,-6999
4/9/2013 0:00,96.3,3,0,-68.84,54.92,264.4,6.99,-6999
4/9/2013 1:00,96.3,1.8,0,-60.74,64.46,237.5,7.39,-6999
4/9/2013 2:00,96.3,2.1,0,-60.31,59.74,267.3,10.15,-6999
4/9/2013 3:00,96.3,2.1,0,-65.86,57.78,277.8,7.91,-6999
4/9/2013 4:00,96.3,1.6,0,-65.01,59.19,294.9,7.53,-6999
4/9/2013 5:00,96.3,1.2,0,-60.97,60.46,255.1,9.71,-6999
4/9/2013 6:00,96.3,0.6,0,-64.6,62.55,231.8,11.77,-6999
4/9/2013 7:00,96.3,0.4,35.41,-13.43,61.91,257.3,8.22,-6999
4/9/2013 8:00,96.3,1.8,242.1,94.8,55.13,253.1,8.91,-6999
4/9/2013 9:00,96.3,4.2,451.5,214.9,43.32,231.6,10.93,-6999
4/9/2013 10:00,96.3,5.7,610.3,350.5,36.94,251.9,15.71,-6999
4/9/2013 11:00,96.3,7,740,433.7,34.74,258.6,15.96,-6999
4/9/2013 12:00,96.3,8.4,822,487.3,33.34,274.7,16.09,-6999
4/9/2013 13:00,96.3,9.8,851,481.2,29.74,276.3,15.28,-6999
4/9/2013 14:00,96.3,10.8,817,442,27.13,265.3,16.75,-6999
4/9/2013 15:00,96.3,11.6,725,373.4,26.3,273.7,17.63,-6999
4/9/2013 16:00,96.3,12.2,582.9,281.4,24.76,278.7,18.16,-6999
4/9/2013 17:00,96.3,12.3,410.4,149.3,23.59,275.3,19.96,-6999
4/9/2013 18:00,96.3,11.9,200.8,29.36,24.36,280.3,21.62,-6999
4/9/2013 19:00,96.3,10.9,27.35,-57.67,27.33,282.4,17.62,-6999
4/9/2013 20:00,96.3,9.1,0,-73.6,32.2,297.9,9.34,-6999
4/9/2013 21:00,96.3,8.4,0,-70.5,36.48,6.8,14.28,-6999
4/9/2013 22:00,96.3,7.4,0,-59.84,40.08,327.9,6.71,-6999
4/9/2013 23:00,96.3,6.4,0,-67.95,41.98,307.9,5.61,-6999
4/10/2013 0:00,96.3,6.5,0,-56.86,40.56,52,9.32,-6999
4/10/2013 1:00,96.3,5,0,-60.71,45.13,83.5,6.6,-6999
4/10/2013 2:00,96.3,4.8,0,-59.02,44.75,54.8,4.1,-6999
4/10/2013 3:00,96.3,3.1,0,-46.67,57.09,130.7,3.43,-6999
4/10/2013 4:00,96.3,2.2,0,-53.92,56.77,92.1,4.07,-6999
4/10/2013 5:00,96.3,2,0,-52.64,53.22,77.6,4.5,-6999
4/10/2013 6:00,96.3,2.7,0.26,-52.64,49.62,104.6,1.96,-6999
4/10/2013 7:00,96.3,2.6,37.6,-13,52.63,94.6,2.81,-6999
4/10/2013 8:00,96.3,5.1,244.6,108.4,47.09,101.9,2.4,-6999
4/10/2013 9:00,96.3,8,434.4,245,41.77,266.6,2.66,-6999
4/10/2013 10:00,96.3,9.7,611.9,350,36.97,250.2,5.99,-6999
4/10/2013 11:00,96.3,10.5,462.9,210,39.45,235.1,7.26,-6999
4/10/2013 12:00,96.3,10.5,295.7,124.9,42.37,250.9,4.81,-6999
4/10/2013 13:00,96.3,10.6,200.2,116,44.72,255.8,4.24,-6999
4/10/2013 14:00,96.3,11.1,264.4,197.9,47.26,309.1,3.92,-6999
4/10/2013 15:00,96.3,12.3,338.6,193.6,48.16,0.6,3.37,-6999
4/10/2013 16:00,96.3,12.9,447.8,189.5,49.29,18,3.69,-6999
4/10/2013 17:00,96.3,13.7,156.3,71.7,48.09,324,4.48,-6999
4/10/2013 18:00,96.3,14.2,50.03,-15.95,47.37,309.8,2.31,-6999
4/10/2013 19:00,96.3,12.6,9.43,-103.6,57.73,241,7.77,-6999
4/10/2013 20:00,96.3,11.3,0,-55.12,63.88,304.5,9.53,-6999
4/10/2013 21:00,96.3,10.5,0,-58.53,64.18,323.7,17.77,-6999
4/10/2013 22:00,96.3,9.3,0,-56.41,56.68,2.5,19.06,-6999
4/10/2013 23:00,96.3,8.9,0,-67.48,37.12,340.6,22.57,-6999
4/11/2013 0:00,96.3,7.9,0,-68.77,36.16,325.4,17.61,-6999
4/11/2013 1:00,96.3,6.7,0,-53.45,41.93,322.7,9.4,-6999
4/11/2013 2:00,96.3,5.7,0,-66.24,48.22,313.6,7.07,-6999
4/11/2013 3:00,96.3,5,0,-64.12,56.47,326.8,8.84,-6999
4/11/2013 4:00,96.3,3.6,0,-58.59,63.56,332.7,7.61,-6999
4/11/2013 5:00,96.3,2.3,0,-65.85,69.41,312.5,0.91,-6999
4/11/2013 6:00,96.3,1.5,0.37,-54.79,72.2,189.7,0.35,-6999
4/11/2013 7:00,96.3,0.5,48.19,-7.04,77.4,111.6,0.5,-6999
4/11/2013 8:00,96.3,2.2,246.8,111.9,72.2,214.1,2.09,-6999
4/11/2013 9:00,96.3,3.5,448.9,257.9,70.5,213.4,2.21,-6999
4/11/2013 10:00,96.3,4.6,607.6,378.3,65.73,222.7,5.23,-6999
4/11/2013 11:00,96.3,6.2,731,443.8,59.28,229.1,9.25,-6999
4/11/2013 12:00,96.3,7.4,798,499.2,54.56,224.8,11.89,-6999
4/11/2013 13:00,96.3,8.7,852,497.4,48.88,237.2,12.41,-6999
4/11/2013 14:00,96.3,9.7,753,362.4,44.13,242,13.26,-6999
4/11/2013 15:00,96.3,10.6,618.1,318.1,39.38,243.8,12.57,-6999
4/11/2013 16:00,96.3,10.5,439.8,184.9,34.78,241.9,13.89,-6999
4/11/2013 17:00,96.3,10.5,320.5,189.2,32.06,256.6,11.95,-6999
4/11/2013 18:00,96.3,11.1,205.2,30.64,28.58,268,11.25,-6999
4/11/2013 19:00,96.3,10.5,30.6,-52.14,30.32,283.9,10.64,-6999
4/11/2013 20:00,96.3,9.1,0,-70,35.65,4.7,5.55,-6999
4/11/2013 21:00,96.3,8.6,0,-55.57,41.01,12.9,8.41,-6999
4/11/2013 22:00,96.3,6,0,-60.7,52.06,75.9,2.11,-6999
4/11/2013 23:00,96.3,5.9,0,-61.57,54.84,1.4,2.22,-6999
4/12/2013 0:00,96.3,4.6,0,-60.3,59.89,150.8,0.76,-6999
4/12/2013 1:00,96.3,2.7,0,-59.46,67.37,117,1.7,-6999
4/12/2013 2:00,96.3,1.1,0,-64.6,71.6,101.3,3.2,-6999
4/12/2013 3:00,96.3,0.9,0,-57.35,66.63,88.6,3.93,-6999
4/12/2013 4:00,96.3,0.5,0,-55.22,60.96,89.2,3.4,-6999
4/12/2013 5:00,96.3,-0.2,0,-59.06,66.18,119.8,2.82,-6999
4/12/2013 6:00,96.3,-0.4,0.73,-62.05,62.22,85.6,4.45,-6999
4/12/2013 7:00,96.3,0,54.69,-7.04,61.68,120.7,2.56,-6999
4/12/2013 8:00,96.3,1.8,224,117.9,61.94,176.8,3.23,-6999
4/12/2013 9:00,96.3,3.5,442,258.4,66.56,183.3,1.86,-6999
4/12/2013 10:00,96.3,6.6,619.1,346.8,53.58,213.5,3.18,-6999
4/12/2013 11:00,96.3,7.5,761,498.2,49.43,213,3.63,-6999
4/12/2013 12:00,96.3,9.1,825,539.2,37.66,206.7,3.16,-6999
4/12/2013 13:00,96.3,10.6,846,545.7,30.18,218.8,3.96,-6999
4/12/2013 14:00,96.3,11.5,795,543.5,26.64,217.8,4.46,-6999
4/12/2013 15:00,96.3,12.7,714,371.4,21.17,213.4,4.39,-6999
4/12/2013 16:00,96.3,13.3,442.2,210.9,20.57,222.4,2.25,-6999
4/12/2013 17:00,96.3,12.8,251.7,68.7,23.8,168.5,1.95,-6999
4/12/2013 18:00,96.3,12.6,79.5,8.08,25.25,158.1,0.46,-6999
4/12/2013 19:00,96.3,12.3,12.02,-24.89,28.19,124.4,3.39,-6999
4/12/2013 20:00,96.3,11.8,0,-19.36,28.22,87.2,4.6,-6999
4/12/2013 21:00,96.3,11.8,0,-25.32,25.76,66.6,6.23,-6999
4/12/2013 22:00,96.3,12.1,0,-18.09,24.92,109.7,4.27,-6999
4/12/2013 23:00,96.3,12.3,0,-27.45,24.67,127.3,3.16,-6999
4/13/2013 0:00,96.3,12.9,0,-23.83,23.74,206.1,3.31,-6999
4/13/2013 1:00,96.3,12.7,0,-20.64,24.19,202.5,4.66,-6999
4/13/2013 2:00,96.3,12.4,0,-18.94,25.75,215.4,6.05,-6999
4/13/2013 3:00,96.3,11.7,0,-16.39,37.75,209.5,9.25,-6999
4/13/2013 4:00,96.3,10.9,0,-15.11,48.49,196.6,11.37,-6999
4/13/2013 5:00,96.4,10.2,0,-22.77,53.24,216.6,13.11,-6999
4/13/2013 6:00,97.3,7.7,0,-94.3,62.72,244,11.32,-6999
4/13/2013 7:00,98.1,5.7,11.87,-66.23,84.4,277.2,9.54,-6999
4/13/2013 8:00,98.1,6.3,145.5,33.66,70.7,257.2,13.44,-6999
4/13/2013 9:00,98.2,6.2,130.2,73.9,53.65,253.2,18.23,-6999
4/13/2013 10:00,98.5,6.2,394.9,267.7,45.97,270.4,18.54,-6999
4/13/2013 11:00,98.5,5.9,378.9,125.4,42.7,272.4,22.02,-6999
4/13/2013 12:00,98.6,4.5,257.2,166.3,37.95,300.1,20.15,-6999
4/13/2013 13:00,98.6,5.2,856,81.6,30.43,279.7,21,-6999
4/13/2013 14:00,98.6,5.7,362.1,139.5,28.79,236.2,19.04,-6999
4/13/2013 15:00,98.6,5.3,547.9,217.4,30.1,257.3,19.03,-6999
4/13/2013 16:00,98.6,5.7,499.8,358,28.88,245,18.97,-6999
4/13/2013 17:00,98.7,6.3,556.7,262.6,24.94,255.2,19.6,-6999
4/13/2013 18:00,98.7,6.1,276.3,87.9,23.98,265.6,19.47,-6999
4/13/2013 19:00,98.7,5.5,70.7,-30.03,26.76,268,14.03,-6999
4/13/2013 20:00,98.7,3.9,0,-74.8,30.71,276.2,10.52,-6999
4/13/2013 21:00,98.7,2.4,0,-72.2,36.39,356.7,6.69,-6999
4/13/2013 22:00,98.8,2.4,0,-71,34.77,353.5,7.4,-6999
4/13/2013 23:00,98.8,1.4,0,-64.58,38.9,352.2,6.18,-6999
4/14/2013 0:00,98.8,-0.6,0,-62.26,50.38,49.7,7.3,-6999
4/14/2013 1:00,98.8,-0.6,0,-56.51,47.98,55.6,2.93,-6999
4/14/2013 2:00,98.8,-0.3,0,-61.62,46.56,11.3,4.09,-6999
4/14/2013 3:00,98.8,-2.5,0,-57.8,58.78,43.3,1.99,-6999
4/14/2013 4:00,98.8,-1.6,0,-64.63,56.11,27.6,5.45,-6999
4/14/2013 5:00,98.8,-0.7,0,-65.48,59.48,345.9,4.96,-6999
4/14/2013 6:00,98.8,-2.1,1.28,-54.82,68.53,37.2,2.23,-6999
4/14/2013 7:00,98.8,-2.9,66.1,-4.05,73.4,52.1,4.13,-6999
4/14/2013 8:00,98.8,-0.6,268.5,110.2,64.69,110.3,1.89,-6999
4/14/2013 9:00,98.8,1.1,445.4,33.03,61.12,195.5,3.19,-6999
4/14/2013 10:00,98.8,1.9,613,437.7,56.76,212.4,4.24,-6999
4/14/2013 11:00,98.8,2.7,558.9,619.9,50.07,214.8,5.16,-6999
4/14/2013 12:00,98.8,4,850,96,40.2,225.5,6.94,-6999
4/14/2013 13:00,98.8,4,580.6,632.7,35.56,222.2,6.62,-6999
4/14/2013 14:00,98.8,4.2,517,243,34.69,223.4,6.91,-6999
4/14/2013 15:00,98.8,4.7,598.9,382.5,34.89,246.5,5.63,-6999
4/14/2013 16:00,98.8,5,407.7,170.6,31.58,240.4,4.74,-6999
4/14/2013 17:00,98.8,4.8,221,68.15,31.54,230.6,4.59,-6999
4/14/2013 18:00,98.8,4.7,152,15.12,31.16,235.3,3.87,-6999
4/14/2013 19:00,98.8,4.3,46,-25.77,32.1,228,4.49,-6999
4/14/2013 20:00,98.8,3.1,0,-53.9,37.25,255.8,2.82,-6999
4/14/2013 21:00,98.8,1.3,0,-45.39,48.29,58.7,3.68,-6999
4/14/2013 22:00,98.8,1.2,0,-50.94,50.81,48.3,6.51,-6999
4/14/2013 23:00,98.8,0.7,0,-47.76,54.01,48,7.07,-6999
4/15/2013 0:00,98.8,1,0,-56.93,53.73,28.6,6.56,-6999
4/15/2013 1:00,98.8,0.7,0,-53.09,56.57,39.4,6.25,-6999
4/15/2013 2:00,98.8,-0.1,0,-58.21,61.16,49.3,1.58,-6999
4/15/2013 3:00,98.8,-1.4,0,-31.78,68.04,122.7,0.69,-6999
4/15/2013 4:00,98.8,-2,0,-63.78,72.8,119.7,1.44,-6999
4/15/2013 5:00,98.8,-3.5,0,-59.09,78.7,109.7,1.9,-6999
4/15/2013 6:00,98.8,-3.8,1.44,-53.13,80.1,99.6,1.58,-6999
4/15/2013 7:00,98.8,-3.7,68.16,3.2,79.8,96.8,1.8,-6999
4/15/2013 8:00,98.8,-0.2,271.9,127.9,66.29,206.4,0.59,-6999
4/15/2013 9:00,98.8,0.5,473.4,267,69.03,200.2,2.4,-6999
4/15/2013 10:00,98.8,1.8,635.9,372.3,65.14,213.9,3.34,-6999
4/15/2013 11:00,98.8,3,755,61.12,60,207.1,5.88,-6999
4/15/2013 12:00,98.8,4.5,910,667.7,50.62,216.1,8.36,-6999
4/15/2013 13:00,98.8,5.1,656.1,303,46.5,236.4,7.85,-6999
4/15/2013 14:00,98.8,5.3,495.2,226.3,44.9,300.4,8.99,-6999
4/15/2013 15:00,98.8,4.7,464.6,227.2,54.4,28.7,9.44,-6999
4/15/2013 16:00,98.8,6,466.2,64.95,42.03,295.6,8.15,-6999
4/15/2013 17:00,98.8,6,409,244.2,46.76,352.2,13.51,-6999
4/15/2013 18:00,98.8,5.6,137.5,32.58,41.87,21.6,10.91,-6999
4/15/2013 19:00,98.8,4.9,40.2,-51.75,47.87,311.1,14.01,-6999
4/15/2013 20:00,98.8,3.5,0,-65.4,54.78,357.7,8.78,-6999
4/15/2013 21:00,98.8,2.1,0,-64.15,63.93,331.4,4.48,-6999
4/15/2013 22:00,98.8,1,0,-57.77,71.6,289.4,2.58,-6999
4/15/2013 23:00,98.8,-1,0,-59.49,79.7,121.8,1.7,-6999
4/16/2013 0:00,98.8,-1.4,0,-45.85,79.8,88.2,2.63,-6999
4/16/2013 1:00,98.8,-0.9,0,-33.91,81.8,141.6,2.99,-6999
4/16/2013 2:00,98.8,-0.8,0,-31.77,84.1,111,1.41,-6999
4/16/2013 3:00,98.8,-1,0,-15.57,85.5,90.5,1.8,-6999
