661	247.9
662	228.2
663	224.6
664	242.4
665	225.6
666	280.2
667	302.5
668	320.9
669	326.1
670	310.6
671	307.8
672	309.3
673	305.4
674	313.8
675	324.8
676	326.3
677	76.2
678	98.8
679	104.1
680	109.5
681	101.5
682	132.7
683	138.4
684	122.7
685	117
686	108.7
687	133.8
688	181.3
689	183.7
690	137.9
691	131.1
692	98.8
693	102.9
694	106.8
695	116.3
696	164.9
697	151.7
698	139.7
699	185.1
700	86.5
701	211.8
702	192.9
703	215.5
704	240.3
705	253.1
706	258.4
707	259.7
708	251.6
709	251.7
710	255
711	246.6
712	250.9
713	303.8
714	302.2
715	13.1
716	337.1
717	324.9
718	311.6
719	294
720	300
721	332.9
722	311.1
723	4.8
724	16
725	51.5
726	46.2
727	52.3
728	24.4
729	71.1
730	115.3
731	176.6
732	132.8
733	142.4
734	222.6
735	221.9
736	205.8
737	195.9
738	201.2
739	210
740	297.8
741	13.3
742	37.9
743	3.1
744	87.3
745	90.8
746	89.2
747	83.1
748	93.8
749	81.7
750	89.4
751	117.8
752	95.9
753	81.5
754	143.3
755	204.7
756	183.8
757	184.5
758	182.6
759	198.4
760	210.9
761	248.4
762	269.3
763	288.6
764	280.2
765	312.4
766	301.7
767	297.3
768	283.4
769	297.4
770	297.7
771	297.1
772	305.8
773	307.9
774	310.4
775	25.2
776	332.6
777	332.3
778	352.5
779	355
780	344.5
781	280.3
782	275.1
783	231
784	228.7
785	336.3
786	304.5
787	308.3
788	304.7
789	298.7
790	313.3
791	309.7
792	303.5
793	48.2
794	31.3
795	60.3
796	92.1
797	81.1
798	81.5
799	106.9
800	111.3
801	73.5
802	300.9
803	260.4
804	217.4
805	195.2
806	224.9
807	202.7
808	203.1
809	204.6
810	198
811	247.5
812	103.2
813	142.4
814	122.9
815	107
816	114.1
817	160.1
818	130.1
819	123.1
820	143.4
821	193.1
822	306.2
823	270.1
824	284.1
825	127.8
826	144.5
827	144
828	124.3
829	164.2
830	224.7
831	215.2
832	216.3
833	200.8
834	188.9
835	190.3
836	168.2
837	184.8
838	49.8
839	177.7
840	300.8
841	309.6
842	13.1
843	301.4
844	50.8
845	318.7
846	287.9
847	294.6
848	288.5
849	304
850	324
851	253.5
852	249.8
853	241.8
854	224.5
855	225.1
856	225
857	226.6
858	233.9
859	274
860	316.4
861	307.1
862	295.3
863	316.5
864	273.1
865	307.7
866	293.4
867	300
868	302.6
869	300.5
870	329.8
871	6.8
872	246.7
873	256.6
874	100.5
875	158.8
876	210.9
877	206.9
878	188.5
879	202.8
880	203.5
881	188.9
882	185.6
883	176.4
884	86.3
885	88.1
886	85.3
887	83.3
888	85.2
889	86.3
890	89.5
891	84.3
892	80.9
893	93.5
894	89.4
895	82.1
896	104.6
897	116.6
898	104.2
899	135.5
900	124
901	139.8
902	134.9
903	138.8
904	147.6
905	174.2
906	147.7
907	122.5
908	102.7
909	90.5
910	87.4
911	90.3
912	101
913	89.7
914	119.8
915	143.4
916	100.5
917	99.8
918	92.9
919	60.3
920	157.8
921	14.4
922	267.3
923	114.6
924	146.2
925	129.2
926	229.2
927	202.4
928	178.3
929	227.6
930	302.2
931	314.4
932	309.4
933	295.6
934	290.7
935	332.3
936	350.2
937	356.6
938	262.2
939	314.3
940	284.2
941	286.9
942	314.4
943	24
944	326.7
945	120.3
946	106.4
947	69.9
948	231.6
949	215.4
950	149.5
951	264.6
952	235.7
953	151.3
954	275.5
955	283.7
956	318.8
957	301
958	334.8
959	285
960	351.4
961	315.5
962	34.9
963	313.1
964	38.6
965	29.8
966	43.9
967	42.1
968	40.3
969	46.3
970	69.2
971	86.4
972	264.8
973	217.4
974	249.5
975	254.2
976	235.4
977	216
978	222.3
979	280.4
980	348.9
981	319.4
982	17.3
983	21.7
984	93
985	99.5
986	258.2
987	57.6
988	316.7
989	324.2
990	297.2
991	153.9
992	81.3
993	101.6
994	188.2
995	174.9
996	150.3
997	209.8
998	239
999	235.6
1000	258.1
1001	259.1
1002	274.9
1003	332.5
1004	355.4
1005	281.1
1006	274.3
1007	311.8
1008	287.6
1009	283.4
1010	284.8
1011	306.8
1012	300
1013	310.4
1014	337.9
1015	348.7
1016	355.4
1017	357.5
1018	349.4
1019	0.6
1020	354.1
1021	324.3
1022	324.7
1023	316.8
1024	315.4
1025	328.3
1026	315.2
1027	311.5
1028	49.5
1029	329.4
1030	330.7
1031	313.7
1032	305.9
1033	306.4
1034	310.8
1035	307.9
1036	314.1
1037	300.6
1038	297.4
1039	312.5
1040	320.6
1041	308.2
1042	306.7
1043	239
1044	236.9
1045	220.8
1046	213.9
1047	208.2
1048	14
1049	322.7
1050	320.4
1051	315.2
1052	342.1
1053	9.7
1054	19.5
1055	14.6
1056	3.4
1057	19.9
1058	22.6
1059	347.5
1060	14.5
1061	37.3
1062	342.4
1063	316.9
1064	320.8
1065	24.4
1066	52.1
1067	290
1068	271.2
1069	259.1
1070	254
1071	249.7
1072	239.3
1073	171.7
1074	173.3
1075	179.5
1076	288.5
1077	60.8
1078	82.1
1079	303.7
1080	44.1
1081	132.5
1082	6.5
1083	16.5
1084	21.2
1085	16.1
1086	12.2
1087	6.2
1088	358.7
1089	346.6
1090	352.7
1091	20.6
1092	359.7
1093	338.3
1094	334.9
1095	257.3
1096	271.2
1097	287.1
1098	302.5
1099	302.6
1100	323.3
1101	334.6
1102	4.1
1103	347.6
1104	24.6
1105	0.4
1106	307.5
1107	303.2
1108	308.8
1109	350.2
1110	1.2
1111	296.9
1112	308.7
1113	292.4
1114	314.3
1115	260.8
1116	194
1117	171.9
1118	198.6
1119	200.5
1120	191.2
1121	190.9
1122	247.3
1123	335.6
1124	337.2
1125	338.8
1126	316.8
1127	280.4
1128	335.6
1129	307.3
1130	307.8
1131	292
1132	293.8
1133	312
1134	310.6
1135	328.7
1136	300.9
1137	54.1
1138	279.1
1139	166.4
1140	199.3
1141	203.7
1142	214.6
1143	206.6
1144	208.9
1145	201.9
1146	185.7
1147	343.9
1148	35.8
1149	61.7
1150	100.1
1151	114.9
1152	97.2
1153	91.1
1154	81.1
1155	97
1156	128
1157	166.5
1158	177.6
1159	202.4
1160	255.8
1161	241.5
1162	253.9
1163	298.8
1164	276.3
1165	298.4
1166	288.7
1167	237.9
1168	250.8
1169	249.3
1170	270.6
1171	281.2
1172	328.7
1173	299.1
1174	301.8
1175	308.9
1176	318.5
1177	353.2
1178	326.5
1179	301.5
1180	289.3
1181	310.4
1182	300.2
1183	272.5
1184	10.8
1185	304.7
1186	299.7
1187	244.2
1188	190.7
1189	213.1
1190	253.8
1191	235.4
1192	233.7
1193	235.4
1194	280.6
1195	72.1
1196	3.7
1197	23.9
1198	350.5
1199	310.5
1200	36.7
1201	78.2
1202	87.8
1203	83.1
1204	73.2
1205	58
1206	102.7
1207	84.4
1208	99.8
1209	146.2
1210	92.2
1211	197.3
1212	186.1
1213	134.4
1214	164.3
1215	126.1
1216	119.2
1217	125.7
1218	156.5
1219	135
1220	259.8
1221	277.6
1222	267
1223	257.8
1224	251.9
1225	327.1
1226	260.5
1227	268.5
1228	264.9
1229	262.8
1230	267
1231	263
1232	264.7
1233	267.5
1234	272
1235	278.4
1236	281.7
1237	285.7
1238	284
1239	285.6
1240	290.6
1241	293
1242	302.5
1243	314.7
1244	304.4
1245	292.9
1246	292.5
1247	292.1
1248	279.6
1249	284
1250	285.8
1251	288.2
1252	286.6
1253	282
1254	273.3
1255	279.5
1256	278.3
1257	269.9
1258	260.4
1259	244.7
1260	238.1
1261	213.4
1262	236.4
1263	250
1264	274.5
1265	276.6
1266	276
1267	272
1268	314.7
1269	316
1270	294.2
1271	287.8
1272	282.1
1273	273.3
1274	280.7
1275	279.7
1276	291.4
1277	269.9
1278	268
1279	266.4
1280	274
1281	293.8
1282	326.1
1283	299.6
1284	298.6
1285	245.8
1286	246.3
1287	256.2
1288	257.4
1289	263.3
1290	270.7
1291	280.2
1292	280.2
1293	322
1294	30.6
1295	358.3
1296	314
1297	303.1
1298	304.9
1299	297.7
1300	302.7
1301	302.8
1302	316.9
1303	353.5
1304	340.1
1305	342.4
1306	64.1
1307	155.8
1308	207.3
1309	202.9
1310	199.6
1311	195.8
1312	152.7
1313	134.5
1314	115.2
1315	106.5
1316	99.9
1317	94.9
1318	104.4
1319	94.8
1320	89.9
1321	113.7
1322	149.9
1323	185.8
1324	162.1
1325	237.7
1326	232.2
1327	227.9
1328	213.6
1329	224.1
1330	219.9
1331	216.8
1332	224.1
1333	205.1
1334	202.6
1335	213.4
1336	228.7
1337	211.9
1338	246.2
1339	250.3
1340	253.8
1341	252.3
1342	253.5
1343	258.9
1344	256.9
1345	254.5
1346	263.3
1347	253.5
1348	251.2
1349	248.7
1350	245.5
1351	255.5
1352	257.4
1353	255.8
1354	164.6
1355	248.3
1356	185.1
1357	205.9
1358	186.6
1359	178.3
1360	182.4
1361	149.6
1362	123.6
1363	106.7
1364	94.8
1365	96.8
1366	95.6
1367	84.5
1368	60.5
1369	95
1370	53.5
1371	20.6
1372	47.6
1373	3.8
1374	0.7
1375	16.8
1376	12.3
1377	341.8
1378	353.7
1379	311.4
1380	308.8
1381	311.8
1382	322.6
1383	328.3
1384	321.7
1385	208.7
1386	202.9
1387	326
1388	327.2
1389	19.1
1390	7.9
1391	9.1
1392	310.6
1393	312.5
1394	307.2
1395	325.8
1396	306
1397	320.2
1398	302.7
1399	319.8
1400	333.3
1401	295.9
1402	269.6
1403	246.3
1404	246.1
1405	222.9
1406	206.1
1407	187.8
1408	215
1409	175.9
1410	174
1411	126.6
1412	129.3
1413	140.1
1414	137.6
1415	163.5
1416	161.5
1417	134.4
1418	115.4
1419	111.3
1420	108.3
1421	102.2
1422	151.1
1423	158.4
1424	160.1
1425	160.9
1426	232.3
1427	244.7
1428	236.5
1429	228.4
1430	206.9
1431	195.8
1432	269.2
1433	210.4
1434	245.6
1435	179.6
1436	170.1
1437	237.7
1438	227
1439	194.9
1440	244.7
1441	216.9
1442	143.7
1443	169.2
1444	169.4
1445	216.6
1446	207.9
1447	229.6
1448	277.8
1449	212.2
1450	160.9
1451	159.9
1452	163.8
1453	174.4
1454	194.2
1455	231
1456	252.7
1457	268.7
1458	282.5
1459	275.9
1460	278.6
1461	281.1
1462	290.5
1463	296.2
1464	292.3
1465	291.1
1466	288.4
1467	286.5
1468	301.2
1469	291.5
1470	291.1
1471	289.5
1472	296.3
1473	290.9
1474	293.4
1475	237
1476	233.4
1477	188.9
1478	214.3
1479	231.2
1480	250.2
1481	244.1
1482	275.9
1483	312.7
1484	296
1485	294.3
1486	285.6
1487	254.6
1488	245.7
1489	255.7
1490	260.6
1491	264.4
1492	268.4
1493	260.6
1494	267.3
1495	267.8
1496	291.1
1497	282.8
1498	283.8
1499	254.7
1500	249
1501	246.8
1502	249.5
1503	247.7
1504	238.5
1505	254.2
1506	272.8
1507	292.7
1508	297.6
1509	294.8
1510	293.1
1511	279.1
1512	289
1513	289.8
1514	287.6
1515	294.4
1516	294.3
1517	301.2
1518	301.9
1519	301.6
1520	303.8
1521	307
1522	112.6
1523	163.6
1524	186
1525	205.5
1526	195.7
1527	201.9
1528	201
1529	199.3
1530	186.1
1531	155.6
1532	91.4
1533	83.8
1534	93.6
1535	92.4
1536	84.6
1537	91.6
1538	95.8
1539	97.6
1540	113.2
1541	133.7
1542	160.8
1543	173.6
1544	182.3
1545	189.8
1546	182.1
1547	207.5
1548	198
1549	195.3
1550	188.8
1551	189.2
1552	181.3
1553	185
1554	181.4
1555	190.5
1556	92.2
1557	114.6
1558	132.8
1559	131
1560	112.1
1561	255.2
1562	259.7
1563	237.3
1564	272.4
1565	316.5
1566	294.3
1567	264.3
1568	253.9
1569	307.7
1570	331.6
1571	245.5
1572	255.9
1573	250.6
1574	235.3
1575	243.2
1576	275.6
1577	246.8
1578	263.2
1579	253.5
1580	250.7
1581	263
1582	276.2
1583	315.9
1584	24.8
1585	42.6
1586	30.2
1587	293.3
1588	21.3
1589	49.2
1590	199.4
1591	226.8
1592	269.7
1593	267.7
1594	296.2
1595	256
1596	266
1597	292.1
1598	280.4
1599	272.9
1600	295.7
1601	267.9
1602	258.6
1603	262.6
1604	270.8
1605	317.6
1606	343.2
1607	14
1608	30
1609	49.1
1610	339.9
1611	307.5
1612	304.1
1613	292.3
1614	299.2
1615	284.8
1616	318.3
1617	41.9
1618	261.5
1619	183.5
1620	183.4
1621	215.2
1622	194.3
1623	193.9
1624	184.8
1625	189.6
1626	188.6
1627	193.5
1628	107.3
1629	110.3
1630	96.2
1631	91.3
1632	96.2
1633	90.2
1634	96.5
1635	106.7
1636	96.5
1637	92.2
1638	90.4
1639	81.7
1640	87.8
1641	97.8
1642	108.9
1643	129.7
1644	127.3
1645	130.2
1646	151.1
1647	169.2
1648	167.2
1649	178.8
1650	165.8
1651	122.4
1652	107.5
1653	88.6
1654	92.4
1655	83.2
1656	81.8
1657	77.3
1658	79.4
1659	85.9
1660	86.2
1661	88.4
1662	103
1663	163.5
1664	171.9
1665	170.4
1666	164.5
1667	159.1
1668	189.7
1669	192.4
1670	184.5
1671	189.5
1672	181.2
1673	177.7
1674	179.4
1675	159.4
1676	157.8
1677	164.8
1678	146.5
1679	159.8
1680	174.6
1681	178
1682	173.7
1683	177
1684	177.7
1685	175.2
1686	182.4
1687	164.6
1688	174.7
1689	113.1
1690	153.6
1691	160.6
1692	160.9
1693	135.6
1694	147.2
1695	149.1
1696	234.4
1697	248.4
1698	310.5
1699	339.2
1700	296.8
1701	248.3
1702	248.7
1703	243.3
1704	340.5
1705	23.5
1706	27.3
1707	48.7
1708	36.7
1709	43.4
1710	81.5
1711	85.7
1712	86
1713	117.9
1714	118.8
1715	129.3
1716	130.7
1717	126.4
1718	110
1719	103.7
1720	103
1721	106.5
1722	111
1723	106
1724	116.4
1725	127.7
1726	120.2
1727	152.3
1728	144.1
1729	156.5
1730	159.8
1731	157.9
1732	156.4
1733	160.8
1734	167.8
1735	151.6
1736	159.6
1737	151.5
1738	156.3
1739	146.6
1740	150.1
1741	141.7
1742	103
1743	221.8
1744	271.8
1745	20.7
1746	24
1747	307.2
1748	350.1
1749	47.7
1750	65
1751	93.2
1752	292
1753	105.2
1754	60.3
1755	85.7
1756	117.1
1757	134.3
1758	145.6
1759	145.6
1760	159.7
1761	163
1762	187.8
1763	257
1764	277.8
1765	333
1766	136.7
1767	142.1
1768	175.3
1769	184.7
1770	187.4
1771	236.3
1772	282.9
1773	159.2
1774	172.6
1775	237.5
1776	51.8
1777	44
1778	98.1
1779	148.7
1780	93
1781	135.8
1782	161
1783	155.9
1784	167.3
1785	159.1
1786	171.9
1787	146
1788	119
1789	113.4
1790	120.4
1791	127.5
1792	127.4
1793	111.3
1794	117.1
1795	102.7
1796	102.2
1797	116.8
1798	143.4
1799	159.4
1800	160.3
1801	119.4
1802	96.9
1803	186.5
1804	161.5
1805	112.3
1806	99.1
1807	104.9
1808	223.1
1809	236.3
1810	261.1
1811	249.1
1812	266.9
1813	275.7
1814	211.6
1815	168.7
1816	112.9
1817	91.4
1818	80.3
1819	82.4
1820	95.9
1821	73.9
1822	83.8
1823	91.3
1824	82.6
1825	82.3
1826	74.7
1827	84.2
1828	96.6
1829	154
1830	197.3
1831	258.5
1832	257.8
1833	272.2
1834	289.3
1835	282.3
1836	265.1
1837	285.7
1838	238.6
1839	51
1840	162.1
1841	201.4
1842	278.5
1843	17.2
1844	311.5
1845	4
1846	17.1
1847	29.3
1848	324.2
1849	344.6
1850	88.3
1851	83
1852	269.4
1853	42.6
1854	319.6
1855	149.3
1856	117.8
1857	346.3
1858	245.1
1859	175
1860	152.3
1861	179.6
1862	199.7
1863	229.6
1864	136.1
1865	228.8
1866	239.1
1867	283.3
1868	291.9
1869	288.3
1870	294
1871	289.8
1872	306.1
1873	294.3
1874	316.2
1875	316.1
1876	306.8
1877	293.8
1878	294.1
1879	290.4
1880	288.9
1881	258
1882	245.9
1883	245.7
1884	250.9
1885	244.2
1886	193.3
1887	226.7
1888	220.5
1889	174
1890	230.9
1891	246.6
1892	281.8
1893	293.8
1894	324
1895	24.4
1896	336.4
1897	275.8
1898	65
1899	113
1900	81.1
1901	83
1902	86
1903	80.6
1904	155.4
1905	108.6
1906	92.3
1907	81
1908	77.8
1909	79.6
1910	86.5
1911	86.3
1912	83.3
1913	89.8
1914	108.1
1915	112.7
1916	142.3
1917	143.3
1918	155.5
1919	161.4
1920	170.1
1921	170.4
1922	169
1923	180.6
1924	184
1925	184
1926	169.7
1927	174.6
1928	179.9
1929	185.6
1930	180
1931	179.4
1932	163.1
1933	182.2
1934	149.6
1935	149.5
1936	124.5
1937	117.6
1938	113.7
1939	90.3
1940	96.6
1941	92.3
1942	78.1
1943	81.2
1944	103.4
1945	114.2
1946	130.2
1947	144.8
1948	150.3
1949	156.8
1950	159.8
1951	161.9
1952	163
1953	158.9
1954	168
1955	185.7
1956	165.1
1957	214.7
1958	211.9
1959	336.1
1960	210.3
1961	174.8
1962	174.6
1963	172.2
1964	205.5
1965	85.2
1966	109.5
1967	97.2
1968	160.8
1969	35.2
1970	57.7
1971	288.9
1972	310.4
1973	277.3
1974	296.9
1975	284.7
1976	339
1977	281
1978	60.9
1979	103.8
1980	153.7
1981	277.6
1982	153.5
1983	233.2
1984	228.7
1985	255.4
1986	229.4
1987	262.7
1988	351.8
1989	358.5
1990	26.5
1991	20.3
1992	340.6
1993	329
1994	88.8
1995	86.3
1996	85.5
1997	86.1
1998	96.5
1999	138.6
2000	141.5
2001	133.8
2002	133.4
2003	101.4
2004	121
2005	138.4
2006	115.7
2007	117.7
2008	106.1
2009	113.1
2010	115.1
2011	107.8
2012	94.6
2013	87.4
2014	87.4
2015	89.8
2016	87.2
2017	86.5
2018	88.3
2019	107.6
2020	103.2
2021	91.7
2022	96.1
2023	108.5
2024	112.5
2025	103.5
2026	99.7
2027	100.6
2028	106
2029	122.3
2030	149.9
2031	158.2
2032	159.8
2033	111.6
2034	97
2035	109
2036	16.9
2037	50.3
2038	19.9
2039	290
2040	64.5
2041	79.4
2042	97.5
2043	155.7
2044	134.9
2045	117.3
2046	170.6
2047	180.1
2048	153.3
2049	224
2050	202.8
2051	187.3
2052	219.4
2053	211.3
2054	249.6
2055	240.5
2056	201.5
2057	159.2
2058	153.5
2059	114.9
2060	214.3
2061	154.3
2062	166.8
2063	163.9
2064	171.5
2065	154.1
2066	171.7
2067	174.5
2068	164
2069	37.9
2070	55.6
2071	68.8
2072	82.5
2073	104.4
2074	104.3
2075	104.5
2076	116
2077	152.2
2078	158.8
2079	136.5
2080	141.2
2081	144.2
2082	102.4
2083	91.3
2084	84.9
2085	85.5
2086	92.6
2087	114.3
2088	129.9
2089	88.1
2090	98.6
2091	199.1
2092	139.9
2093	163.1
2094	92.5
2095	87.1
2096	108
2097	119.6
2098	148.2
2099	160.4
2100	229.1
2101	230.5
2102	142.4
2103	124
2104	156.7
2105	170.1
2106	193.7
2107	260.6
2108	293.8
2109	2.6
2110	357.5
2111	172.6
2112	147.9
2113	164.3
2114	171.3
2115	113.4
2116	40.1
2117	102.8
2118	131.1
2119	143.7
2120	87.8
2121	115.4
2122	120.1
2123	119.9
2124	115.9
2125	129.3
2126	131.2
2127	152.3
2128	135.7
2129	115
2130	110.7
2131	105.2
2132	120.6
2133	140.3
2134	144.5
2135	114.2
2136	79.8
2137	85.3
2138	75.8
2139	97.1
2140	148.2
2141	162.6
2142	172.3
2143	155.1
2144	136.6
2145	132.1
2146	126.1
2147	159.7
2148	165.4
2149	163.5
2150	157.9
2151	154
2152	159
2153	156.6
2154	151.2
2155	135.1
2156	177.9
2157	172.8
2158	104.4
2159	124.7
2160	154.3
2161	167.3
2162	172
2163	172.7
2164	169.3
2165	160.6
2166	149.1
2167	162.6
2168	158.7
2169	156.4
2170	162.3
2171	166.3
2172	160.5
2173	169
2174	166.8
2175	158.9
2176	125.8
2177	143.2
2178	109.9
2179	238.1
2180	262.4
2181	287.9
2182	261.4
2183	203.9
2184	120.4
2185	223.9
2186	218.1
2187	208.9
2188	152.4
2189	102.8
2190	111
2191	110.9
2192	101
2193	147.2
2194	142.2
2195	223
2196	209.4
2197	226.3
2198	202
2199	211.6
2200	208.3
2201	215.6
