nan
2.149999999999999911e+00
2.309999999999998721e+00
1.180000000000001492e+00
9.280000000000001137e+00
2.839999999999999858e+00
1.449999999999999289e+00
5.480000000000000426e+00
2.329999999999998295e+00
2.209999999999993747e+00
2.750000000000000000e+00
4.729999999999989768e+00
1.370999999999999375e+01
1.085000000000000853e+01
4.519999999999996021e+00
1.000000000000000000e+00
8.810000000000002274e+00
4.449999999999988631e+00
2.129999999999995453e+00
1.000000000000000000e+00
5.280000000000001137e+00
5.580000000000012506e+00
2.240000000000009095e+00
2.930000000000006821e+00
1.175000000000000000e+01
1.831999999999999318e+01
1.179999999999978400e+00
1.009999999999990905e+00
3.430000000000006821e+00
1.924000000000000909e+01
3.400000000000005684e+00
2.919999999999987494e+00
4.250000000000000000e+00
6.049999999999954525e+00
5.659999999999968168e+00
2.359999999999956799e+00
4.800000000000011369e+00
3.000000000000000000e+00
2.020000000000038654e+00
2.240000000000009095e+00
2.409999999999968168e+00
4.730000000000018190e+00
1.269999999999981810e+00
5.990000000000009095e+00
1.269999999999981810e+00
1.139999999999986358e+00
4.899999999999999467e+00
4.599999999999999645e+00
2.299999999999998934e+00
1.440000000000000213e+01
3.299999999999997158e+00
8.600000000000001421e+00
8.199999999999995737e+00
3.500000000000000000e+00
1.500000000000000000e+00
9.000000000000000000e+00
1.000000000000000000e+00
1.079999999999999716e+01
1.600000000000008527e+00
1.000000000000000000e+00
2.299999999999997158e+00
1.700000000000002842e+00
2.399999999999991473e+00
3.799999999999997158e+00
1.000000000000000000e+00
2.899999999999991473e+00
1.000000000000000000e+00
4.899999999999991473e+00
7.299999999999997158e+00
4.699999999999988631e+00
1.000000000000000000e+00
8.900000000000005684e+00
1.009999999999999432e+01
1.900000000000005684e+00
1.559999999999999432e+01
1.059999999999999432e+01
4.700000000000017053e+00
2.200000000000017053e+00
1.900000000000005684e+00
1.199999999999988631e+00
3.099999999999994316e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.099999999999994316e+00
1.159999999999999432e+01
