2011 Treeline Meterological Hourly Data (Summary),,,,,,,,
,,,,,,,,
Reference Dataset with the following format:,,,,,,,,
,"[Year of data collection] Meteorological data from Dry Creek Experimental Watershed. Watershed Process Research Group, Boise state University",,,,,,,
, URL: earth.boisestate.edu/drycreek. Multi-paged. [month and day of data download].,,,,,,,
,,,,,,,,
,,,,,,,,
,Column.Variable-units| Description,,,,,,,
,1. DateTime| Time stamp of variable collection time [MM/DD/YY  hr:mm],,,,,,,
,2. Precipitation-mm| Cumulative Shielded Rain gage Depth [mm],,,,,,,
,"3. AirTemperature-C| Air Temperature at 2m above ground, Averaged [C]",,,,,,,
,"4. SolarRadiation-Watts/m2| Solar Radiation, Averaged [Watts/m2]",,,,,,,
,"5. Net Radiation-Watts/m2| Net Radiation, Averaged [Watts/m2]",,,,,,,
,"6. Relative Humidity-%| Relative Humidity at 2m above ground , Averaged [%]",,,,,,,
,7. Wind Direction-Degree| Mean Resultant Wind Direction at 2m above ground [Degree],,,,,,,
,"8. Wind Speed-m/s| Wind Speed at 2m above ground, Averaged [m/s]",,,,,,,
,"9.Snow Depth-cm| Filtered depth of snow above ground, Acoustic Sensor [cm]",,,,,,,
,Note: -6999 denotes missing data,,,,,,,
,,,,,,,,
DateTime,Precipitation-mm,AirTemperature-C,SolarRadiation-Watts/m2,NetRadiation-Watts/m2,RelativeHumidity-%,WindDirection-Degree,WindSpeed-m/s,SnowDepth-cm
01/05/11 01:00,0.00,-5.5,0.00,-10.60,80.00,323.8,1.04,60.87
01/05/11 02:00,0.00,-4.8,0.00,-4.03,76.70,310.5,1.21,60.87
01/05/11 03:00,0.00,-4.7,0.00,-2.76,76.80,327.6,1.04,60.88
01/05/11 04:00,0.00,-4.5,0.00,-6.78,75.00,313.0,0.73,60.54
01/05/11 05:00,0.00,-4.8,0.00,-19.08,76.00,316.8,0.85,60.54
01/05/11 06:00,0.00,-4.3,0.00,-10.60,73.50,321.7,1.06,60.54
01/05/11 07:00,0.00,-4.1,0.00,-19.50,71.80,321.4,0.42,60.54
01/05/11 08:00,0.00,-4.2,6.09,-26.07,71.80,322.3,0.81,60.54
01/05/11 09:00,0.00,-3.9,61.60,-2.76,70.20,315.1,1.22,60.37
01/05/11 10:00,0.00,-3.0,160.33,8.48,66.52,307.8,0.90,60.22
01/05/11 11:00,0.00,-1.9,257.30,13.14,62.76,307.5,0.30,59.90
01/05/11 12:00,0.00,-0.6,277.35,33.89,57.00,265.5,0.08,59.59
01/05/11 13:00,0.00,0.3,282.28,49.13,54.28,238.1,0.13,59.61
01/05/11 14:00,0.00,0.1,247.50,38.54,53.98,264.8,0.32,59.95
01/05/11 15:00,0.00,-0.1,163.25,35.15,53.04,268.1,0.17,59.95
01/05/11 16:00,0.00,-1.0,71.19,1.27,58.94,268.0,0.46,59.94
01/05/11 17:00,0.00,-2.0,10.91,-3.18,64.75,289.6,0.70,59.92
01/05/11 18:00,0.00,-1.6,0.00,-3.60,59.82,311.8,0.90,59.91
01/05/11 19:00,0.00,-1.7,0.00,0.21,61.23,302.0,0.91,60.24
01/05/11 20:00,0.00,-1.9,0.00,-11.86,63.72,323.9,0.46,59.91
01/05/11 21:00,0.00,-2.1,0.00,-1.06,63.59,305.8,0.79,59.90
01/05/11 22:00,0.00,-3.5,0.00,-26.28,76.40,312.9,0.78,59.88
01/05/11 23:00,0.00,-2.4,0.00,-30.94,62.57,343.3,0.90,60.22
01/06/11 00:00,0.00,-2.6,0.00,-31.16,62.09,302.0,0.91,59.54
01/06/11 01:00,0.00,-4.6,0.00,-25.65,74.00,11.6,0.90,59.53
01/06/11 02:00,0.00,-2.4,0.00,-27.98,61.27,305.2,1.25,59.53
01/06/11 03:00,0.00,-2.3,0.00,-22.04,63.58,308.0,0.65,59.54
01/06/11 04:00,0.00,-1.7,0.00,-27.13,60.72,319.3,0.62,59.54
01/06/11 05:00,0.00,-2.0,0.00,-27.98,58.44,316.6,0.62,59.37
01/06/11 06:00,0.00,-1.9,0.00,-29.67,55.93,350.5,0.58,59.37
01/06/11 07:00,0.00,-1.5,0.00,-28.40,55.00,315.4,0.44,59.20
01/06/11 08:00,0.00,-1.5,5.69,-27.13,54.39,325.4,0.59,59.20
01/06/11 09:00,0.00,-5.0,107.57,-92.40,74.80,280.3,0.97,58.85
01/06/11 10:00,0.00,-1.5,269.78,-51.29,62.47,291.5,0.14,58.34
01/06/11 11:00,0.00,1.6,256.98,35.17,46.48,93.6,0.49,58.22
01/06/11 12:00,0.00,2.5,298.48,92.30,43.40,244.4,0.14,57.92
01/06/11 13:00,0.00,-1.7,238.40,45.74,69.47,208.1,0.46,57.92
01/06/11 14:00,0.00,-0.9,233.93,50.18,71.70,251.0,0.24,58.26
01/06/11 15:00,0.00,-2.8,171.30,50.82,80.50,261.2,0.91,58.92
01/06/11 16:00,0.00,-3.3,70.36,21.18,82.70,273.7,1.27,58.22
01/06/11 17:00,0.00,-3.0,14.04,-10.17,83.00,248.2,0.29,58.55
01/06/11 18:00,0.00,-4.1,0.00,-31.36,87.80,341.8,0.74,58.53
01/06/11 19:00,0.00,-3.2,0.00,-27.55,83.20,284.4,0.24,58.36
01/06/11 20:00,0.00,-3.8,0.00,-19.50,81.60,277.2,0.78,58.51
01/06/11 21:00,0.00,-1.7,0.00,-27.55,71.40,293.4,0.50,58.52
01/06/11 22:00,0.00,-1.7,0.00,-29.25,67.48,316.9,0.32,58.53
01/06/11 23:00,0.00,-1.7,0.00,-27.98,64.57,351.1,0.26,58.53
01/07/11 00:00,0.00,-2.5,0.00,-31.37,69.01,293.2,0.31,58.19
01/07/11 01:00,0.00,-3.9,0.00,-20.77,75.20,278.9,0.24,58.51
01/07/11 02:00,0.00,-4.9,0.00,-23.75,80.00,286.7,0.50,58.15
01/07/11 03:00,0.00,-4.5,0.00,-22.05,75.90,276.4,0.19,58.49
01/07/11 04:00,0.00,-4.7,0.00,-24.60,79.00,281.9,0.59,57.81
01/07/11 05:00,0.00,-5.3,0.00,-23.54,82.30,284.3,0.59,57.81
01/07/11 06:00,0.00,-5.4,0.00,-26.51,83.70,295.9,1.11,57.81
01/07/11 07:00,0.00,-5.1,0.00,-22.48,81.90,285.0,0.66,57.81
01/07/11 08:00,0.00,-5.6,5.96,-27.99,85.00,294.8,0.51,57.81
01/07/11 09:00,0.00,-4.6,108.77,-91.60,77.20,294.1,0.61,57.64
01/07/11 10:00,0.00,-1.9,253.48,-80.50,69.34,283.5,0.74,57.50
01/07/11 11:00,0.00,1.3,369.48,-24.58,53.90,225.6,0.20,57.20
01/07/11 12:00,0.00,1.8,427.28,29.65,48.64,223.9,0.25,56.73
01/07/11 13:00,0.00,2.7,420.13,105.80,45.55,187.3,0.29,56.92
01/07/11 14:00,0.00,0.9,379.10,141.40,50.87,179.7,0.49,56.58
01/07/11 15:00,0.00,0.7,258.98,91.60,51.68,152.9,0.59,56.75
01/07/11 16:00,0.00,0.7,67.19,-15.24,51.07,155.0,0.21,57.25
01/07/11 17:00,0.00,-0.8,10.51,-22.45,57.75,273.2,0.79,57.21
01/07/11 18:00,0.00,-1.1,0.00,-40.25,63.26,316.2,0.72,57.19
01/07/11 19:00,0.00,-2.0,0.00,-34.33,64.08,289.4,1.15,57.51
01/07/11 20:00,0.00,-1.8,0.00,-41.96,60.13,296.7,1.37,57.51
01/07/11 21:00,0.00,-2.2,0.00,-23.31,62.58,310.9,1.04,57.17
01/07/11 22:00,0.00,-3.1,0.00,-10.17,67.67,57.7,1.10,57.51
01/07/11 23:00,0.00,-2.2,0.00,-8.90,62.35,303.2,0.72,57.51
01/08/11 00:00,0.00,-3.1,0.00,3.39,66.28,280.4,0.54,57.17
01/08/11 01:00,0.00,-1.7,0.00,5.51,64.19,304.0,0.84,56.84
01/08/11 02:00,0.00,-1.4,0.00,-1.48,65.53,306.0,0.64,56.85
01/08/11 03:00,0.00,-1.2,0.00,0.85,67.20,301.5,1.08,56.87
01/08/11 04:00,0.00,-1.4,0.00,-1.06,65.91,301.8,1.08,56.87
01/08/11 05:00,0.00,-1.5,0.00,-1.91,66.56,307.5,1.66,56.53
01/08/11 06:00,0.00,-2.0,0.00,-3.18,70.30,295.6,1.85,56.87
01/08/11 07:00,0.00,-3.0,0.00,-4.03,75.90,288.0,1.86,56.85
01/08/11 08:00,0.00,-3.8,4.49,-29.24,79.40,300.9,1.26,56.84
01/08/11 09:00,0.00,-4.6,43.51,-48.32,84.40,343.6,2.69,56.83
01/08/11 10:00,0.00,-4.1,206.15,-73.80,76.30,330.3,3.37,56.49
