2001 Treeline Meterological Hourly Data (Summary),,,,,,,,
,,,,,,,,
Reference Dataset with the following format:,,,,,,,,
,"[Year of data collection] Meteorological data from Dry Creek Experimental Watershed. Watershed Process Research Group, Boise State University",,,,,,,
, URL: earth.boisestate.edu/drycreek. Multi-paged. [month and day of data download].,,,,,,,
,,,,,,,,
,,,,,,,,
,Column.Variable-units| Description,,,,,,,
,1. DateTime| Time stamp of variable collection time [MM/DD/YY  hr:mm],,,,,,,
,2. Precipitation-mm| Cumulative Shielded Rain gage Depth [mm],,,,,,,
,"3. AirTemperature-C| Air Temperature at 2m above ground, Averaged [C]",,,,,,,
,"4. SolarRadiation-Watts/m2| Solar Radiation, Averaged [Watts/m2]",,,,,,,
,"5. Net Radiation-Watts/m2| Net Radiation, Averaged [Watts/m2]",,,,,,,
,"6. Relative Humidity-%| Relative Humidity at 2m above ground , Averaged [%]",,,,,,,
,7. Wind Direction-Degree| Mean Resultant Wind Direction at 2m above ground [Degree],,,,,,,
,"8. Wind Speed-m/s| Wind Speed at 2m above ground, Averaged [m/s]",,,,,,,
,"9.Snow Depth-cm| Filtered depth of snow above ground, Acoustic Sensor [cm]",,,,,,,
,Note: -6999 denotes missing data,,,,,,,
,,,,,,,,
DateTime,Precipitation-mm,AirTemperature-C,SolarRadiation-Watts/m2,NetRadiation-Watts/m2,RelativeHumidity-%,WindDirection-Degree,WindSpeed-m/s,SnowDepth-cm
02/24/01 18:00,96.53,-0.8,11.74,-6999,55.88,223.4,0.87,65.65
02/24/01 19:00,96.53,-1.6,0.00,-6999,60.47,209.8,1.05,66.12
02/24/01 20:00,96.53,-2.0,0.00,-6999,59.77,96.4,1.32,65.60
02/24/01 21:00,96.53,-1.8,0.00,-6999,59.08,131.4,3.34,65.34
02/24/01 22:00,96.53,-1.8,0.00,-6999,59.45,134.0,3.98,65.60
02/24/01 23:00,96.53,-2.2,0.00,-6999,61.76,127.9,4.00,65.59
02/25/01 00:00,96.53,-2.0,0.00,-6999,60.05,134.4,4.12,65.60
02/25/01 01:00,96.53,-1.9,0.00,-6999,60.92,140.8,4.11,65.37
02/25/01 02:00,96.53,-1.8,0.00,-6999,60.83,136.4,2.72,65.62
02/25/01 03:00,96.63,-1.7,0.00,-6999,60.96,141.3,2.10,65.12
02/25/01 04:00,96.66,-2.3,0.00,-6999,64.12,172.9,2.45,65.37
02/25/01 05:00,96.66,-3.1,0.00,-6999,77.20,139.5,3.98,65.35
02/25/01 06:00,96.66,-3.4,0.00,-6999,82.10,136.3,4.28,65.34
02/25/01 07:00,96.66,-3.3,1.86,-6999,83.80,137.9,3.84,65.34
02/25/01 08:00,96.66,-2.8,16.80,-6999,82.90,152.1,2.41,65.35
02/25/01 09:00,96.91,-2.9,73.99,-6999,87.60,172.6,1.04,65.11
02/25/01 10:00,96.91,-2.8,104.70,-6999,90.80,173.7,1.12,65.12
02/25/01 11:00,97.17,-2.4,131.05,-6999,90.90,195.9,1.06,65.63
02/25/01 12:00,97.75,-2.1,164.45,-6999,95.40,223.2,0.78,65.64
02/25/01 13:00,98.06,-1.3,280.95,-6999,93.70,247.6,0.35,66.38
02/25/01 14:00,98.06,0.4,354.55,-6999,85.60,209.4,0.30,62.70
02/25/01 15:00,98.06,0.8,404.05,-6999,81.50,280.2,0.63,64.21
02/25/01 16:00,98.06,1.5,243.85,-6999,74.10,263.4,0.88,64.72
02/25/01 17:00,98.06,0.7,112.68,-6999,73.30,283.6,0.93,64.72
02/25/01 18:00,98.06,0.1,25.33,-6999,73.50,323.4,1.11,65.68
02/25/01 19:00,98.06,-0.6,0.00,-6999,70.10,337.8,1.38,65.65
02/25/01 20:00,98.06,-1.2,0.00,-6999,70.30,342.5,1.36,66.61
02/25/01 21:00,98.06,-1.4,0.00,-6999,70.70,346.0,1.61,66.11
02/25/01 22:00,98.06,-2.0,0.00,-6999,70.90,9.7,1.18,66.08
02/25/01 23:00,98.06,-2.0,0.00,-6999,69.18,330.7,0.86,66.08
02/26/01 00:00,98.06,-1.7,0.00,-6999,67.37,355.9,1.87,66.08
02/26/01 01:00,98.06,-2.2,0.00,-6999,69.74,317.0,0.55,65.59
02/26/01 02:00,98.06,-2.2,0.00,-6999,67.74,347.1,0.71,65.57
02/26/01 03:00,98.06,-2.4,0.00,-6999,69.45,358.7,0.79,65.56
02/26/01 04:00,98.06,-1.8,0.00,-6999,65.88,359.5,2.35,66.08
02/26/01 05:00,98.06,-1.9,0.00,-6999,67.24,44.0,2.90,65.59
02/26/01 06:00,98.06,-1.8,0.00,-6999,67.52,24.4,2.00,66.58
02/26/01 07:00,98.06,-2.3,4.07,-6999,71.10,327.7,0.96,66.08
02/26/01 08:00,98.06,-2.1,106.17,-6999,70.50,312.5,0.64,65.57
02/26/01 09:00,98.06,0.8,302.40,-6999,56.73,321.9,0.36,64.61
02/26/01 10:00,98.06,2.0,477.03,-6999,54.39,320.3,0.66,64.16
02/26/01 11:00,98.06,2.4,594.43,-6999,57.80,255.9,0.48,64.43
02/26/01 12:00,98.06,1.4,607.78,-6999,68.84,259.7,1.22,64.71
02/26/01 13:00,98.06,1.8,648.68,-6999,73.80,255.3,0.94,64.73
02/26/01 14:00,98.06,1.8,585.85,-6999,66.18,294.9,1.44,64.74
02/26/01 15:00,98.06,2.0,500.88,-6999,74.10,264.2,1.52,64.99
02/26/01 16:00,98.06,1.2,319.48,-6999,66.85,325.4,2.40,64.48
02/26/01 17:00,98.06,-0.5,117.77,-6999,74.00,334.6,4.04,65.69
02/26/01 18:00,98.06,-0.9,14.46,-6999,78.20,338.4,3.56,65.40
02/26/01 19:00,98.06,-1.4,0.02,-6999,75.60,349.5,3.82,65.14
02/26/01 20:00,98.06,-1.6,0.00,-6999,63.21,346.6,4.11,65.37
02/26/01 21:00,98.06,-1.9,0.00,-6999,62.68,356.0,4.04,65.37
02/26/01 22:00,98.06,-2.2,0.00,-6999,64.40,13.1,2.99,65.35
02/26/01 23:00,98.06,-1.9,0.00,-6999,55.37,2.7,2.62,65.59
02/27/01 00:00,98.06,-2.2,0.00,-6999,47.09,40.2,2.96,65.59
02/27/01 01:00,98.06,-3.2,0.00,-6999,54.45,31.6,4.06,65.34
02/27/01 02:00,98.06,-4.1,0.00,-6999,60.22,45.7,3.42,65.58
02/27/01 03:00,98.06,-5.2,0.00,-6999,66.90,359.7,4.00,65.56
02/27/01 04:00,98.06,-5.8,0.00,-6999,67.01,28.5,5.46,65.79
02/27/01 05:00,98.06,-5.2,0.00,-6999,55.09,33.7,5.58,65.54
02/27/01 06:00,98.06,-4.5,0.00,-6999,46.50,61.6,3.93,65.55
02/27/01 07:00,98.06,-4.5,4.12,-6999,47.62,119.9,5.98,65.56
02/27/01 08:00,98.06,-4.2,110.46,-6999,59.93,140.9,5.11,64.58
02/27/01 09:00,98.06,-2.7,295.73,-6999,48.67,193.9,1.16,64.09
02/27/01 10:00,98.06,-2.3,270.55,-6999,52.09,262.7,1.23,64.63
02/27/01 11:00,98.06,-2.3,332.23,-6999,53.17,270.8,0.51,64.65
02/27/01 12:00,98.06,-1.7,667.40,-6999,51.00,265.1,0.86,63.91
02/27/01 13:00,98.06,-0.2,684.08,-6999,50.36,300.2,1.67,64.43
02/27/01 14:00,98.06,-0.7,627.75,-6999,55.46,303.5,2.54,64.46
02/27/01 15:00,98.06,-0.6,504.60,-6999,52.67,319.3,2.02,63.72
02/27/01 16:00,98.06,-1.5,323.53,-6999,52.66,340.0,3.59,63.71
02/27/01 17:00,98.06,-1.8,137.83,-6999,57.03,334.3,3.05,64.66
02/27/01 18:00,98.06,-2.1,13.65,-6999,57.58,335.0,2.93,65.14
02/27/01 19:00,98.06,-2.7,0.05,-6999,58.76,340.1,2.62,65.35
02/27/01 20:00,98.06,-3.4,0.00,-6999,58.31,324.8,0.84,64.59
02/27/01 21:00,98.06,-4.0,0.00,-6999,55.05,321.2,0.38,65.55
02/27/01 22:00,98.06,-4.3,0.00,-6999,58.24,333.7,0.51,65.04
02/27/01 23:00,98.06,-4.5,0.00,-6999,59.01,355.8,0.54,65.04
02/28/01 00:00,98.06,-4.5,0.00,-6999,59.80,31.0,1.04,65.04
02/28/01 01:00,98.06,-3.9,0.00,-6999,64.94,56.0,1.13,65.54
02/28/01 02:00,98.06,-4.2,0.00,-6999,65.79,63.3,0.43,65.54
02/28/01 03:00,98.06,-4.5,0.00,-6999,65.08,4.2,0.50,65.04
02/28/01 04:00,98.06,-4.4,0.00,-6999,64.92,319.0,0.42,64.55
02/28/01 05:00,98.06,-4.6,0.00,-6999,64.17,333.8,0.33,65.03
02/28/01 06:00,98.06,-4.8,0.00,-6999,64.76,328.2,0.78,64.53
02/28/01 07:00,98.06,-4.5,5.01,-6999,58.91,322.1,0.80,64.53
02/28/01 08:00,98.06,-4.7,118.91,-6999,58.22,330.3,0.40,64.03
02/28/01 09:00,98.06,-1.2,320.18,-6999,42.17,318.5,0.41,62.34
02/28/01 10:00,98.06,0.0,493.93,-6999,41.56,276.2,0.55,63.13
02/28/01 11:00,98.06,-0.9,606.73,-6999,54.48,260.3,0.75,63.17
02/28/01 12:00,98.06,-0.2,669.75,-6999,58.02,269.2,0.59,63.43
02/28/01 13:00,98.06,0.9,677.33,-6999,57.18,254.8,1.02,63.96
02/28/01 14:00,98.07,1.4,624.88,-6999,57.94,246.7,1.10,63.74
02/28/01 15:00,98.07,1.0,508.55,-6999,54.80,323.2,1.65,63.74
02/28/01 16:00,98.07,0.1,330.68,-6999,39.76,341.4,2.51,63.74
02/28/01 17:00,98.08,-1.0,143.43,-6999,43.04,334.4,4.28,64.19
02/28/01 18:00,98.08,-1.5,14.34,-6999,50.14,338.1,3.54,64.65
02/28/01 19:00,98.08,-2.3,0.04,-6999,45.11,348.2,2.02,64.62
02/28/01 20:00,98.08,-2.3,0.00,-6999,34.26,346.7,1.97,64.60
02/28/01 21:00,98.08,-2.5,0.00,-6999,31.40,329.2,0.42,64.58
02/28/01 22:00,98.08,-2.6,0.00,-6999,31.41,351.1,2.45,64.58
02/28/01 23:00,98.08,-2.6,0.00,-6999,33.29,7.0,2.88,64.35
03/01/01 00:00,98.08,-2.8,0.00,-6999,33.62,24.4,1.82,64.60
03/01/01 01:00,98.08,-2.8,0.00,-6999,32.55,354.6,2.15,64.08
03/01/01 02:00,98.08,-2.7,0.00,-6999,34.27,335.1,1.59,64.58
03/01/01 03:00,98.08,-2.8,0.00,-6999,38.22,45.9,1.98,64.58
03/01/01 04:00,98.08,-2.2,0.00,-6999,32.68,314.2,0.89,64.58
03/01/01 05:00,98.08,-2.7,0.00,-6999,40.37,315.1,1.22,64.58
03/01/01 06:00,98.08,-2.9,0.00,-6999,43.86,325.1,1.04,64.58
03/01/01 07:00,98.08,-3.4,7.18,-6999,53.47,333.6,1.55,64.08
03/01/01 08:00,98.08,-3.1,131.27,-6999,55.53,340.1,1.45,63.59
03/01/01 09:00,98.08,-0.3,287.33,-6999,44.94,313.6,0.42,63.13
03/01/01 10:00,98.08,1.1,497.68,-6999,41.47,272.4,0.77,63.42
03/01/01 11:00,98.08,2.2,612.85,-6999,42.92,252.6,0.58,62.95
03/01/01 12:00,98.08,2.3,678.58,-6999,45.82,252.2,0.86,63.22
03/01/01 13:00,98.16,2.8,657.33,-6999,43.65,248.0,0.91,63.74
03/01/01 14:00,98.18,2.1,510.50,-6999,45.63,219.1,1.48,63.77
03/01/01 15:00,98.18,2.1,394.10,-6999,44.12,196.4,2.12,64.24
03/01/01 16:00,98.18,2.1,301.50,-6999,38.42,167.1,2.96,63.99
03/01/01 17:00,98.18,1.8,100.03,-6999,44.83,172.5,3.01,64.23
03/01/01 18:00,98.18,1.0,19.16,-6999,41.91,157.2,4.78,63.71
03/01/01 19:00,98.18,0.9,0.03,-6999,38.14,158.3,4.35,63.69
03/01/01 20:00,98.18,1.0,0.00,-6999,38.26,145.4,4.98,63.94
03/01/01 21:00,98.18,1.4,0.00,-6999,39.56,148.8,5.45,63.69
03/01/01 22:00,98.18,1.5,0.00,-6999,46.78,166.1,3.28,63.94
03/01/01 23:00,98.18,1.2,0.00,-6999,48.23,157.7,3.79,63.69
03/02/01 00:00,98.18,1.3,0.00,-6999,47.50,142.3,4.63,63.69
03/02/01 01:00,98.18,1.3,0.00,-6999,47.72,140.9,3.46,63.94
03/02/01 02:00,98.18,0.6,0.00,-6999,53.06,202.3,1.96,63.69
03/02/01 03:00,98.72,-2.0,0.00,-6999,86.60,193.5,1.93,63.91
03/02/01 04:00,98.79,-2.0,0.00,-6999,88.20,159.5,3.09,65.15
03/02/01 05:00,98.94,-1.3,0.00,-6999,79.40,194.0,2.18,65.15
03/02/01 06:00,99.45,-2.5,0.00,-6999,94.90,184.5,1.68,66.87
03/02/01 07:00,100.21,-2.7,3.28,-6999,96.70,160.8,2.24,68.08
03/02/01 08:00,100.72,-2.5,34.77,-6999,97.10,140.8,2.91,70.10
03/02/01 09:00,100.98,-2.8,97.39,-6999,95.50,137.8,4.18,72.00
03/02/01 10:00,101.48,-2.7,161.35,-6999,95.60,141.0,2.87,73.00
03/02/01 11:00,102.25,-2.1,261.90,-6999,95.80,146.7,1.56,73.30
03/02/01 12:00,103.26,0.0,209.83,-6999,94.60,248.4,0.18,74.50
03/02/01 13:00,103.78,-1.1,210.73,-6999,95.10,292.1,1.13,75.00
03/02/01 14:00,103.78,-1.6,293.48,-6999,95.20,305.9,1.10,75.00
03/02/01 15:00,103.78,-2.0,377.88,-6999,92.50,349.1,2.18,75.50
03/02/01 16:00,103.78,-2.0,188.38,-6999,93.00,314.4,2.25,75.50
03/02/01 17:00,103.78,-2.4,101.35,-6999,96.40,307.9,1.39,76.00
03/02/01 18:00,103.78,-3.3,25.15,-6999,95.50,333.8,2.64,76.00
03/02/01 19:00,103.78,-3.9,0.12,-6999,95.00,4.8,4.12,76.20
03/02/01 20:00,103.78,-4.2,0.00,-6999,91.20,31.0,4.26,76.50
03/02/01 21:00,103.78,-4.3,0.00,-6999,89.60,42.8,4.33,76.90
03/02/01 22:00,103.78,-4.4,0.00,-6999,91.50,46.0,4.09,76.50
03/02/01 23:00,103.78,-4.5,0.00,-6999,93.70,39.0,4.13,76.40
03/03/01 00:00,103.78,-4.9,0.00,-6999,90.50,57.6,3.76,76.40
03/03/01 01:00,103.78,-4.8,0.00,-6999,85.50,45.2,3.37,76.40
03/03/01 02:00,103.78,-4.7,0.00,-6999,77.40,44.4,3.34,76.40
03/03/01 03:00,103.78,-4.7,0.00,-6999,67.82,31.2,3.43,76.40
03/03/01 04:00,103.81,-5.2,0.00,-6999,69.59,34.6,3.29,76.40
03/03/01 05:00,103.81,-5.0,0.00,-6999,68.67,359.0,2.24,75.90
03/03/01 06:00,103.81,-4.9,0.00,-6999,66.98,345.6,1.61,75.90
03/03/01 07:00,103.82,-5.4,8.93,-6999,68.72,317.4,0.80,75.40
03/03/01 08:00,103.82,-5.5,146.28,-6999,70.50,340.0,1.37,74.90
03/03/01 09:00,103.83,-3.3,343.85,-6999,57.95,356.1,1.52,74.00
03/03/01 10:00,103.85,-2.3,517.40,-6999,51.74,1.3,2.31,74.00
03/03/01 11:00,103.85,0.9,628.58,-6999,43.55,324.8,0.49,74.00
03/03/01 12:00,103.88,0.9,672.88,-6999,55.36,267.6,0.84,73.80
03/03/01 13:00,103.88,1.0,640.65,-6999,58.62,254.4,0.92,74.60
03/03/01 14:00,103.88,0.8,616.95,-6999,61.18,235.1,0.94,74.10
03/03/01 15:00,103.88,0.8,475.18,-6999,58.12,229.4,1.14,74.10
03/03/01 16:00,103.88,-0.1,181.28,-6999,54.76,218.4,1.33,74.10
03/03/01 17:00,103.88,-1.2,144.15,-6999,58.50,219.5,1.41,74.10
03/03/01 18:00,103.88,-1.4,26.68,-6999,56.05,208.5,1.91,74.00
03/03/01 19:00,103.88,-2.0,0.06,-6999,54.73,174.4,2.50,74.00
03/03/01 20:00,103.89,-1.8,0.00,-6999,54.93,151.1,5.29,74.00
03/03/01 21:00,103.90,-1.8,0.00,-6999,57.46,150.0,5.77,74.00
03/03/01 22:00,103.90,-1.8,0.00,-6999,58.25,148.6,4.81,74.00
03/03/01 23:00,103.90,-1.4,0.00,-6999,55.52,157.5,4.82,74.00
03/04/01 00:00,103.90,-1.1,0.00,-6999,54.33,150.6,6.18,74.00
03/04/01 01:00,103.90,-1.1,0.00,-6999,53.33,142.4,7.76,73.50
03/04/01 02:00,103.90,-1.4,0.00,-6999,53.88,136.1,7.15,73.50
03/04/01 03:00,103.90,-0.7,0.00,-6999,53.27,136.9,7.02,73.50
03/04/01 04:00,103.93,-0.2,0.00,-6999,52.76,134.5,6.96,73.00
03/04/01 05:00,104.06,0.2,0.00,-6999,52.42,139.0,7.58,72.10
03/04/01 06:00,104.06,0.4,0.00,-6999,55.19,140.1,8.71,69.59
03/04/01 07:00,104.06,0.4,4.37,-6999,58.50,139.0,7.89,68.60
03/04/01 08:00,104.06,0.7,67.13,-6999,60.59,145.1,8.61,67.13
03/04/01 09:00,104.06,1.0,213.18,-6999,60.93,144.9,9.91,66.16
03/04/01 10:00,104.06,1.8,488.20,-6999,58.48,151.7,9.38,64.19
03/04/01 11:00,104.06,3.1,435.80,-6999,53.65,152.4,9.70,61.74
03/04/01 12:00,104.06,3.5,531.45,-6999,51.17,163.5,9.00,61.27
03/04/01 13:00,104.07,4.4,493.25,-6999,47.72,163.8,8.94,60.05
03/04/01 14:00,104.07,4.6,434.05,-6999,48.18,150.1,9.08,59.31
03/04/01 15:00,104.07,4.8,302.18,-6999,48.02,161.0,8.05,58.84
03/04/01 16:00,104.07,4.5,192.55,-6999,50.84,160.9,8.57,57.84
03/04/01 17:00,104.07,3.9,75.83,-6999,57.80,151.9,9.50,57.83
03/04/01 18:00,104.07,3.6,15.70,-6999,61.31,149.1,9.33,57.83
03/04/01 19:00,104.07,3.7,0.02,-6999,61.63,148.0,10.77,57.33
03/04/01 20:00,104.58,3.8,0.00,-6999,59.52,148.7,10.21,57.33
03/04/01 21:00,104.58,3.8,0.00,-6999,59.65,149.0,10.04,56.84
03/04/01 22:00,104.58,3.9,0.00,-6999,59.81,148.1,10.33,56.84
03/04/01 23:00,104.58,3.8,0.00,-6999,60.58,146.3,10.20,56.35
03/05/01 00:00,104.58,3.7,0.00,-6999,62.50,149.6,9.74,55.36
03/05/01 01:00,104.74,3.2,0.00,-6999,69.07,148.3,8.95,55.84
03/05/01 02:00,104.77,2.8,0.00,-6999,72.80,145.7,9.04,55.33
03/05/01 03:00,104.77,2.7,0.00,-6999,74.90,145.0,8.67,55.58
03/05/01 04:00,104.81,2.8,0.00,-6999,73.10,139.8,8.50,54.84
03/05/01 05:00,104.89,3.0,0.00,-6999,70.50,146.0,7.75,55.33
03/05/01 06:00,104.89,3.4,0.00,-6999,66.97,135.6,7.49,55.33
03/05/01 07:00,104.89,3.6,4.64,-6999,65.16,142.1,7.41,55.33
03/05/01 08:00,104.89,3.7,91.92,-6999,63.66,152.0,7.12,54.86
03/05/01 09:00,104.89,3.8,158.73,-6999,64.83,144.2,6.56,54.37
03/05/01 10:00,104.89,3.5,134.00,-6999,69.12,141.0,6.89,54.37
03/05/01 11:00,104.89,3.8,196.05,-6999,68.25,138.8,5.44,53.39
03/05/01 12:00,104.89,4.9,571.65,-6999,61.05,143.4,5.83,53.88
03/05/01 13:00,104.89,6.6,586.90,-6999,51.36,152.0,5.49,52.19
03/05/01 14:00,104.89,8.0,598.90,-6999,42.09,162.0,3.63,50.74
03/05/01 15:00,104.89,8.2,340.83,-6999,41.78,179.8,2.77,50.02
03/05/01 16:00,104.89,8.0,198.88,-6999,42.13,170.2,3.01,49.52
03/05/01 17:00,104.89,8.0,128.73,-6999,41.02,158.5,2.55,48.52
03/05/01 18:00,104.89,7.7,26.48,-6999,42.78,147.9,2.78,49.50
03/05/01 19:00,104.89,6.8,0.22,-6999,45.17,117.3,2.61,49.47
03/05/01 20:00,104.89,6.8,0.00,-6999,41.64,125.0,3.49,48.48
03/05/01 21:00,104.89,6.7,0.00,-6999,41.44,121.3,3.10,48.48
03/05/01 22:00,104.89,6.7,0.00,-6999,42.74,88.3,1.72,47.97
03/05/01 23:00,104.89,6.7,0.00,-6999,44.32,79.4,1.17,48.45
03/06/01 00:00,104.89,6.3,0.00,-6999,45.71,32.7,1.78,48.45
03/06/01 01:00,104.89,6.5,0.00,-6999,43.22,27.6,1.70,48.21
03/06/01 02:00,104.89,6.7,0.00,-6999,42.60,35.2,2.28,48.45
03/06/01 03:00,104.89,6.5,0.00,-6999,44.06,43.1,2.03,47.47
03/06/01 04:00,104.89,6.0,0.00,-6999,46.80,309.4,0.93,48.45
03/06/01 05:00,104.89,6.4,0.00,-6999,45.21,77.5,1.43,47.47
03/06/01 06:00,104.89,6.3,0.00,-6999,43.65,28.6,1.61,47.96
03/06/01 07:00,104.89,4.8,11.95,-6999,50.93,325.3,1.04,48.44
03/06/01 08:00,104.89,6.2,140.55,-6999,43.81,315.4,0.94,47.44
03/06/01 09:00,104.89,8.3,336.93,-6999,38.28,294.9,0.45,46.74
03/06/01 10:00,104.89,9.2,512.75,-6999,40.55,209.5,0.21,45.54
03/06/01 11:00,104.89,9.8,624.43,-6999,41.24,260.1,0.41,46.31
03/06/01 12:00,104.89,9.7,685.40,-6999,48.31,260.5,0.41,46.08
03/06/01 13:00,104.89,10.1,692.33,-6999,50.00,254.7,0.64,45.12
03/06/01 14:00,104.89,10.3,641.90,-6999,52.29,251.2,0.85,44.65
03/06/01 15:00,104.89,11.0,527.00,-6999,50.28,252.8,0.69,43.68
03/06/01 16:00,104.89,10.6,348.55,-6999,50.76,233.2,0.93,42.68
03/06/01 17:00,104.89,10.1,159.35,-6999,53.33,240.9,0.65,43.42
03/06/01 18:00,104.89,9.6,24.75,-6999,54.28,7.8,0.32,44.13
03/06/01 19:00,104.89,8.1,0.30,-6999,51.99,34.9,1.73,44.08
03/06/01 20:00,104.89,8.3,0.00,-6999,45.91,70.7,2.56,44.06
03/06/01 21:00,104.89,8.4,0.00,-6999,42.74,80.0,2.67,44.06
03/06/01 22:00,104.89,8.4,0.00,-6999,41.15,89.9,2.21,44.04
03/06/01 23:00,104.89,8.1,0.00,-6999,40.30,78.5,1.90,44.04
03/07/01 00:00,104.89,8.0,0.00,-6999,41.70,97.8,1.36,44.04
03/07/01 01:00,104.89,7.2,0.00,-6999,48.88,145.0,0.18,44.27
03/07/01 02:00,104.89,6.5,0.00,-6999,52.87,212.4,0.10,43.52
03/07/01 03:00,104.89,6.3,0.00,-6999,54.07,249.2,0.04,43.50
03/07/01 04:00,104.89,6.2,0.00,-6999,49.64,331.7,0.06,43.49
03/07/01 05:00,104.89,6.3,0.00,-6999,48.96,306.0,0.02,43.00
03/07/01 06:00,104.89,6.4,0.00,-6999,48.14,0.0,0.00,43.49
03/07/01 07:00,104.89,6.2,13.58,-6999,50.63,0.0,0.00,43.00
03/07/01 08:00,104.89,6.4,149.80,-6999,50.53,330.8,0.21,42.50
03/07/01 09:00,104.89,9.3,351.38,-6999,40.23,292.9,0.34,41.57
03/07/01 10:00,104.89,10.6,521.13,-6999,38.13,273.9,0.42,41.36
03/07/01 11:00,104.89,10.2,632.05,-6999,45.10,264.4,0.48,41.88
03/07/01 12:00,104.89,9.2,690.83,-6999,54.85,261.6,0.80,41.17
03/07/01 13:00,104.89,9.7,696.68,-6999,54.13,260.0,0.73,41.17
03/07/01 14:00,104.89,10.3,648.68,-6999,51.97,237.1,0.82,40.21
03/07/01 15:00,104.89,10.3,533.30,-6999,52.40,242.3,1.03,38.74
03/07/01 16:00,104.89,10.4,356.03,-6999,51.57,242.7,0.87,38.74
03/07/01 17:00,104.89,9.7,163.73,-6999,52.28,286.9,1.60,38.23
03/07/01 18:00,104.89,8.7,25.21,-6999,52.48,349.1,1.55,39.93
03/07/01 19:00,104.89,7.6,0.35,-6999,56.09,343.6,1.12,39.64
03/07/01 20:00,104.89,7.2,0.00,-6999,48.51,348.4,1.94,40.10
03/07/01 21:00,104.89,7.8,0.00,-6999,38.92,330.2,0.65,39.60
03/07/01 22:00,104.89,7.1,0.00,-6999,46.63,342.8,0.37,40.07
03/07/01 23:00,104.89,6.6,0.00,-6999,47.22,358.9,1.21,40.07
03/08/01 00:00,104.89,7.2,0.00,-6999,40.63,328.0,0.10,39.57
03/08/01 01:00,104.89,6.2,0.00,-6999,55.22,343.5,0.38,39.56
03/08/01 02:00,104.89,5.7,0.00,-6999,56.63,19.6,1.18,39.05
03/08/01 03:00,104.89,6.0,0.00,-6999,50.31,347.9,0.39,39.05
03/08/01 04:00,104.89,5.8,0.00,-6999,50.81,357.7,0.39,39.05
03/08/01 05:00,104.89,5.4,0.00,-6999,56.92,15.8,0.59,39.05
03/08/01 06:00,104.89,5.4,0.00,-6999,56.45,17.5,0.54,39.54
03/08/01 07:00,104.89,5.4,15.49,-6999,57.26,216.0,0.00,39.05
03/08/01 08:00,104.89,5.8,158.38,-6999,55.47,93.4,1.88,38.06
03/08/01 09:00,104.89,8.0,359.68,-6999,49.31,158.5,1.95,37.87
03/08/01 10:00,104.89,8.9,539.85,-6999,45.63,182.8,2.01,37.66
03/08/01 11:00,104.89,10.1,596.38,-6999,42.55,215.3,1.71,37.20
03/08/01 12:00,104.89,10.3,647.48,-6999,51.28,216.3,1.05,36.48
03/08/01 13:00,104.89,10.1,547.98,-6999,56.05,222.5,1.04,35.75
03/08/01 14:00,104.89,9.4,456.23,-6999,57.43,223.2,1.09,35.50
03/08/01 15:00,104.89,8.8,211.80,-6999,58.17,236.7,1.06,35.26
03/08/01 16:00,104.89,6.4,129.50,-6999,70.00,311.0,1.31,34.73
03/08/01 17:00,104.89,5.8,72.53,-6999,73.30,336.5,1.17,34.70
03/08/01 18:00,104.89,4.9,9.37,-6999,77.80,359.6,1.45,34.67
03/08/01 19:00,105.15,2.9,0.07,-6999,87.50,18.2,4.04,33.66
03/08/01 20:00,106.06,2.8,0.00,-6999,92.50,330.6,1.87,33.63
03/08/01 21:00,106.06,2.9,0.00,-6999,94.10,347.9,0.55,33.62
03/08/01 22:00,106.48,2.8,0.00,-6999,95.80,328.5,0.56,33.38
03/08/01 23:00,107.33,2.6,0.00,-6999,97.40,320.3,0.34,33.13
03/09/01 00:00,109.61,2.0,0.00,-6999,98.60,274.6,0.29,33.13
03/09/01 01:00,110.49,1.4,0.00,-6999,98.80,326.5,0.58,32.64
03/09/01 02:00,110.54,1.2,0.00,-6999,98.10,316.2,0.26,32.64
03/09/01 03:00,110.68,1.1,0.00,-6999,98.70,311.6,0.44,32.63
03/09/01 04:00,110.71,0.8,0.00,-6999,96.40,5.0,1.97,32.61
03/09/01 05:00,110.71,0.7,0.00,-6999,96.80,330.7,1.63,32.61
03/09/01 06:00,110.71,0.7,0.00,-6999,95.50,333.6,3.02,32.61
03/09/01 07:00,110.71,0.2,6.73,-6999,95.90,354.3,4.17,32.36
03/09/01 08:00,110.71,-0.1,127.25,-6999,95.90,15.9,4.20,32.36
03/09/01 09:00,110.71,0.1,182.00,-6999,94.40,10.8,3.78,32.11
03/09/01 10:00,110.71,-0.4,389.45,-6999,98.50,4.9,3.63,31.13
03/09/01 11:00,110.71,0.1,678.50,-6999,94.70,351.1,3.76,31.62
03/09/01 12:00,110.71,2.2,612.13,-6999,79.30,344.9,2.40,30.68
03/09/01 13:00,110.71,1.3,476.18,-6999,83.70,340.3,3.21,29.46
03/09/01 14:00,110.71,1.3,381.65,-6999,84.00,334.0,3.20,29.22
03/09/01 15:00,110.73,1.0,456.10,-6999,88.10,349.5,4.29,28.69
03/09/01 16:00,110.79,1.7,230.85,-6999,85.30,15.8,4.02,28.45
03/09/01 17:00,110.79,1.5,133.25,-6999,85.70,0.7,3.78,27.70
